Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2016-01-25,22.442367553710938,22.914053644311036,22.39045866646073,22.91179628698908,207178000
2016-01-26,22.566495895385742,22.767357661587205,22.133176246177587,22.552955194428996,300308000
2016-01-27,21.083724975585938,21.80818161437232,21.065669563077257,21.675026821303355,533478800
2016-01-28,21.234939575195312,21.33198528518697,20.851271450219503,21.167234347066252,222715200
2016-01-29,21.968421936035156,21.968421936035156,21.29361674669528,21.39291980452718,257666000
2016-02-01,21.763046264648438,21.826238490808326,21.53058840904926,21.77207397150828,163774000
2016-02-02,21.32295799255371,21.675029978460767,21.277819454707192,21.535103093925297,149428800
2016-02-03,21.7449893951416,21.855575783517853,21.23267954862153,21.440311626920305,183857200
2016-02-04,21.91971778869629,22.085364453515567,21.599772492542165,21.751803248382796,185886800
2016-02-05,21.334278106689453,21.992323642447158,21.259398418078742,21.9015584424802,185672400
2016-02-08,21.55892562866211,21.71549384781649,21.111908379419077,21.13232964362086,216085600
2016-02-09,21.554386138916016,21.769953735090578,21.31385979721628,21.395548315378917,177324800
2016-02-10,21.391002655029297,21.86298023299635,21.352428013969025,21.765407961889718,169374400
2016-02-11,21.261667251586914,21.493118608498282,21.0097946326434,21.28209024482134,200298800
2016-02-12,21.327468872070312,21.443194533655177,21.105095972305538,21.372852333084975,161405600
2016-02-16,21.928796768188477,21.976448126570002,21.46816523929755,21.561198349127334,196231600
2016-02-17,22.264619827270508,22.285041088918415,21.817602633931287,21.93559618514665,179452800
2016-02-18,21.842561721801758,22.439339989629463,21.80398534468879,22.427993690854684,156084000
2016-02-19,21.792644500732422,21.956021536272825,21.738186065953094,21.78356780640213,141496800
2016-02-22,21.983243942260742,21.987783153799384,21.765408530858885,21.853904112640826,137123200
2016-02-23,21.486309051513672,21.897019431952153,21.45454149342462,21.874328566345984,127770400
2016-02-24,21.806251525878906,21.869786634153968,21.175436192002405,21.325199002538078,145022800
2016-02-25,21.956016540527344,21.956016540527344,21.613378765130957,21.794909148027568,110330800
2016-02-26,21.990053176879883,22.241924023591572,21.915171765888896,22.0558561646213,115964400
2016-02-29,21.940134048461914,22.28957893074847,21.93105735566461,21.978708694448848,140865200
2016-03-01,22.81147575378418,22.865934179297124,22.105778903304373,22.157969454022457,201628400
2016-03-02,22.861398696899414,22.89316625882572,22.609526076482055,22.806940266626068,132678400
2016-03-03,23.031587600708008,23.079238953516878,22.793329105461005,22.822828798535053,147822800
2016-03-04,23.37422752380371,23.54214207652843,23.002091633331197,23.229003846117013,184220400
2016-03-07,23.115543365478516,23.333378840786693,22.90905245994117,23.23353693206952,143315600
2016-03-08,22.924930572509766,23.09057717725694,22.78197656409659,22.868202544078848,126247600
2016-03-09,22.945354461669922,23.049733830326787,22.752477772488778,22.9884665877486,108806800
2016-03-10,22.956701278686523,23.199497204424766,22.725251652671545,23.011161439915455,134054400
2016-03-11,23.20403289794922,23.20857037842906,23.03157920928109,23.199493686267363,109632800
2016-03-14,23.263032913208008,23.351530244630737,23.09511840653368,23.124618094075363,100304400
2016-03-15,23.73047637939453,23.86662334218389,23.5648297250124,23.589790203497415,160270800
2016-03-16,24.045881271362305,24.123030572857438,23.732741390417143,23.737280602977062,153214000
2016-03-17,24.00730323791504,24.15933394440613,23.81669615490956,23.94376638944514,137682800
2016-03-18,24.03453826904297,24.16614775210172,23.868893343126423,24.12984097144996,176820800
2016-03-21,24.032262802124023,24.42708939537627,23.857539505035138,24.036800282670857,142010800
2016-03-22,24.216068267822266,24.34540814192848,23.873430389287265,23.882507084284505,129777600
2016-03-23,24.082183837890625,24.295481794998434,24.029995017237972,24.161604468696073,102814000
2016-03-24,23.977798461914062,24.109407880420303,23.800807321054787,23.932416739561027,104532000
2016-03-28,23.86888885498047,24.095800997779172,23.839389168447187,24.052687136662694,77645600
2016-03-29,24.433897018432617,24.458857489993516,23.798542393394982,23.800811999319265,124760400
2016-03-30,24.860496520996094,25.055641123571185,24.642661047908135,24.654007348765795,182404400
2016-03-31,24.731151580810547,24.937642441878825,24.706191109006642,24.896798190854444,103553600
2016-04-01,24.95806884765625,24.96033845407058,24.5518958596139,24.68350533240577,103496000
2016-04-04,25.2144775390625,25.45727345883473,25.021600835720086,25.055638002851232,149424800
2016-04-05,24.91722297668457,25.125983473239945,24.828727375476166,24.849150369479364,106314800
2016-04-06,25.17816925048828,25.182708462473773,24.77880342466941,25.012524368262575,105616400
2016-04-07,24.62904167175293,25.05563583341364,24.533738996999272,24.94898686019794,127207600
2016-04-08,24.65627098083496,24.90814183306138,24.54508279921921,24.71299900897286,94326800
2016-04-11,24.737966537475586,25.09875782483851,24.694854397991413,24.726621966538758,117630000
2016-04-12,25.060178756713867,25.07379293192292,24.656275400956712,24.810574003198916,108929200
2016-04-13,25.42323875427246,25.49131136392623,25.141868159058266,25.141868159058266,133029200
2016-04-14,25.436853408813477,25.502658144559245,25.262131803090348,25.327936538836116,101895600
2016-04-15,24.926294326782227,25.482230021387846,24.89906598221837,25.439116167559117,187756000
2016-04-18,24.38852310180664,24.72208256906939,24.265990310664094,24.70846839156554,243286000
2016-04-19,24.259174346923828,24.506507714173246,24.104874043919843,24.47927763792478,129539600
2016-04-20,24.309097290039062,24.526932739876617,24.066301365940745,24.19791082455164,122444000
2016-04-21,24.045881271362305,24.263716731775002,23.94376976319231,24.263716731775002,126210000
2016-04-22,23.980073928833008,24.16160432502004,23.739547625407024,23.82804321746761,134732400
2016-04-25,23.843931198120117,23.973271065549785,23.714591330690446,23.825777809062714,112126400
2016-04-26,23.678274154663086,23.893841659851365,23.57843402109541,23.57843402109541,224064800
2016-04-27,22.19654655456543,22.398498230577463,21.710954689637358,21.783566508751772,458408400
2016-04-28,21.51807403564453,22.210154875458432,21.386464607188767,22.148889372530057,328970800
2016-04-29,21.27074432373047,21.493118991073924,20.991643350442775,21.32747236087701,274126000
2016-05-02,21.248050689697266,21.347892576065583,20.966680146807196,21.322932104473505,192640400
2016-05-03,21.59749412536621,21.724564349606272,21.257125969407216,21.375119501744134,227325200
2016-05-04,21.372854232788086,21.76087377014154,21.28889612084995,21.60203423927497,164102000
2016-05-05,21.286104202270508,21.475588392196368,21.158260287015814,21.459607902789532,143562000
2016-05-06,21.16739273071289,21.33404616096664,20.968776579167923,21.31578398818377,174799600
2016-05-09,21.183366775512695,21.407093564283763,21.13770700309048,21.23130823024935,131745600
2016-05-10,21.32719612121582,21.36144052309555,21.028131944400943,21.30665052513356,134747200
2016-05-11,21.119449615478516,21.361440367984223,21.10803423435395,21.34089477205115,114876400
2016-05-12,20.62405014038086,21.181087274918664,20.42543575421627,21.167390211525944,305258800
2016-05-13,20.665145874023438,20.92768398901416,20.54643391112598,20.54643391112598,177571200
2016-05-16,21.432209014892578,21.548639273749824,20.923115108488627,21.09205193583078,245039200
2016-05-17,21.343172073364258,21.61940717079302,21.233592100731528,21.585164517934206,187667600
2016-05-18,21.58745002746582,21.735841269216778,21.43449367843844,21.49613394799683,168249600
2016-05-19,21.505258560180664,21.60570831151931,21.36143420491661,21.60570831151931,121768400
2016-05-20,21.738128662109375,21.786070135105273,21.57832201038016,21.605717884267623,128104000
2016-05-23,22.01436424255371,22.187867963378633,21.840860521728786,21.88652031233688,152074400
2016-05-24,22.34995460510254,22.393329225710122,22.107962087600395,22.194714812301136,140560800
2016-05-25,22.742618560791016,22.770012689521316,22.397894593079144,22.525738505134335,152675200
2016-05-26,22.9229679107666,22.996021814445314,22.518887145307446,22.756312767698866,225324800
2016-05-27,22.909271240234375,22.936667109819066,22.6581485318072,22.70152488988064,145364800
2016-05-31,22.797407150268555,22.920685947159715,22.559981512745864,22.73805030545224,169228800
2016-06-01,22.477792739868164,22.724350301749695,22.44811519217111,22.60563662747681,116693200
2016-06-02,22.308855056762695,22.336249179188147,22.0600140803638,22.281459192594973,160766400
2016-06-03,22.354516983032227,22.43441942359678,22.247218673527293,22.324839431320413,114019600
2016-06-06,22.516605377197266,23.26084327311567,22.270049522734844,22.37049755909265,93170000
2016-06-07,22.607919692993164,22.799687263105955,22.591939207295624,22.658144574254663,89638000
2016-06-08,22.587373733520508,22.728914678328604,22.5280168982907,22.60563590134775,83392400
2016-06-09,22.749469757080078,22.827088786562502,22.477799670405847,22.48693162829958,106405600
2016-06-10,22.562265396118164,22.68097734642259,22.482362954399548,22.493776593649294,126851600
2016-06-13,22.222103118896484,22.628467280129144,22.167313130426706,22.530300940677026,152082000
2016-06-14,22.249509811401367,22.48237042376522,22.087421449566186,22.217548824095456,127727600
2016-06-15,22.176450729370117,22.466384714868173,22.151338282067364,22.33169052099497,117780800
2016-06-16,22.27005386352539,22.3157119124291,21.93217837971201,22.018929369326226,125307200
2016-06-17,21.763240814208984,22.06458845588902,21.75639228126626,22.057739922946293,244032800
2016-06-20,21.71072769165039,22.04631966558469,21.69474720440316,21.91619234321654,137647600
2016-06-21,21.89565086364746,21.99609891304557,21.614848830113893,21.674205683219235,142185600
2016-06-22,21.813461303710938,22.119373991624283,21.767801523747558,21.97326617922649,116876400
2016-06-23,21.93901824951172,21.982394598061674,21.744969005683462,21.90249217316089,128960800
2016-06-24,21.322628021240234,21.61027851821979,21.151407777614228,21.210764616425777,301245600
2016-06-27,21.01214599609375,21.24272305098012,20.88886722640427,21.231307672738765,181958400
2016-06-28,21.366004943847656,21.38198717372149,21.034979800381937,21.208483487051712,161779600
2016-06-29,21.55092430114746,21.585168702387083,21.375137187597293,21.45275794652327,146124000
2016-06-30,21.824874877929688,21.863684384477043,21.528094146885635,21.56005512189434,143345600
2016-07-01,21.89107894897461,22.023489689979773,21.76323505655164,21.799761136497175,104106000
2016-07-05,21.68562126159668,21.779222528386082,21.564625861497568,21.776939103362622,110820800
2016-07-06,21.808895111083984,21.838574404388872,21.544075346297866,21.596581917657563,123796400
2016-07-07,21.90250015258789,22.030344079004706,21.8294462315293,21.847708405486795,100558400
2016-07-08,22.07143211364746,22.119373575400004,21.927607728389834,22.028055758934098,115648400
2016-07-11,22.139921188354492,22.292877531346107,22.08284777006725,22.087412877163526,95179600
2016-07-12,22.2403621673584,22.304284096890584,22.17187513217761,22.1832887671701,96670000
2016-07-13,22.114803314208984,22.297437162833045,22.107953042633046,22.238082076444815,103568800
2016-07-14,22.55313491821289,22.598792961690325,22.21754289925134,22.233523388642713,155676000
2016-07-15,22.55084800720215,22.66956168867893,22.486926059518854,22.582808981043794,120548000
2016-07-18,22.790557861328125,22.85904491838613,22.50975587633705,22.532584895356383,145975600
2016-07-19,22.799692153930664,22.829369707523078,22.678695031416936,22.728919923452317,95119600
2016-07-20,22.820232391357422,22.934379213087944,22.770007511117225,22.829364346104935,105104000
2016-07-21,22.69923973083496,23.05766072390316,22.63075093297786,22.790557547396936,130808000
2016-07-22,22.523454666137695,22.669562477855106,22.4435504870095,22.660430521904956,113254800
2016-07-25,22.222103118896484,22.564543594881684,22.126220203638788,22.42985117703049,161531600
2016-07-26,22.069149017333984,22.36593148982449,22.01207559891216,22.10339341673558,224959200
2016-07-27,23.502838134765625,23.82244969597528,23.45718008676834,23.804185780079212,369379200
2016-07-28,23.820161819458008,23.84527426368628,23.473156190996754,23.47543961549275,159479200
2016-07-29,23.79048728942871,23.86810805646754,23.66949190191264,23.7859221815995,110934800
2016-08-01,24.210540771484375,24.23336978671423,23.836139348139625,23.836139348139625,152671600
2016-08-02,23.85212516784668,24.215111293892473,23.742543431794726,24.210546186522336,135266400
2016-08-03,24.15118980407715,24.162603443592992,23.918329263648154,23.927461220306412,120810400
2016-08-04,24.30038833618164,24.33022666298565,24.164964465840992,24.23382429837736,109634800
2016-08-05,24.669923782348633,24.708943523137922,24.37153361485691,24.39219050662383,162213600
2016-08-08,24.87421226501465,24.87421226501465,24.596480666741755,24.679110006921622,112148800
2016-08-09,24.975202560424805,25.00504263353333,24.79157928894944,24.842076257738015,105260800
2016-08-10,24.789283752441406,24.995861467280687,24.734196945543605,24.952250129931834,96034000
2016-08-11,24.773218154907227,25.002748573556907,24.754855301132505,24.90864026134504,109938000
2016-08-12,24.830598831176758,24.890277225720805,24.7387863206116,24.7387863206116,74641600
2016-08-15,25.128990173339844,25.14276143762645,24.80764724762058,24.821418511907186,103472800
2016-08-16,25.10603141784668,25.301133634669583,25.067011674953203,25.163414010752767,135177600
2016-08-17,25.069311141967773,25.103741052991392,24.867323264590826,25.041766862913274,101424000
2016-08-18,25.037172317504883,25.156527335275623,25.023399304978412,25.071602222054533,87938800
2016-08-19,25.101442337036133,25.177187782236427,24.871911958497893,24.966018503086108,101472400
2016-08-22,24.90633773803711,25.041759798367185,24.75484687274158,24.986673006976773,103280800
2016-08-23,24.984386444091797,25.092266024173128,24.91093677804168,24.9247080431829,85030800
2016-08-24,24.796167373657227,24.961429532127358,24.715832088616988,24.920113992509823,94700400
2016-08-25,24.690584182739258,24.761738043840097,24.48630227407473,24.649268642156663,100344800
2016-08-26,24.545984268188477,24.77780873714092,24.401378979340926,24.653863848383264,111065200
2016-08-29,24.5184383392334,24.66074782393342,24.396787502056984,24.47253295768013,99881200
2016-08-30,24.330228805541992,24.44499403575681,24.21546357532717,24.28432341392744,99455600
2016-08-31,24.353174209594727,24.46105377388423,24.24759043955208,24.2521820280458,118649600
2016-09-01,24.49778175354004,24.513848812405232,24.243002854979064,24.362357899237917,106806000
2016-09-02,24.727306365966797,24.7892787924297,24.518432898539377,24.72041898420188,107210000
2016-09-06,24.720428466796875,24.858148136080874,24.676818872623393,24.76633560695099,107521600
2016-09-07,24.871910095214844,24.963722589987555,24.575815718941133,24.750259283891516,169457200
2016-09-08,24.220056533813477,24.621734891305717,24.155788276803303,24.617145052024416,212008000
2016-09-09,23.671466827392578,24.26595140634348,23.671466827392578,24.018058182274892,186228000
2016-09-12,24.201688766479492,24.26595700580643,23.533754383807,23.561298665452053,181171200
2016-09-13,24.77781105041504,24.97061753648627,24.614844643204616,24.676818844547572,248704800
2016-09-14,25.654617309570312,25.943826163333295,24.92700621232711,24.95684629121323,443554800
2016-09-15,26.52683448791504,26.563560201105687,26.04941072350692,26.134337621876508,359934400
2016-09-16,26.377634048461914,26.655365631804546,26.175647919988556,26.42354118073634,319547600
2016-09-19,26.070066452026367,26.666845215037196,25.994320990446937,26.439610581477087,188092000
2016-09-20,26.06776237487793,26.194004770732526,25.824460758697402,25.948407360669833,138057200
2016-09-21,26.063173294067383,26.164165462501977,25.80839445226562,26.132031351930376,144012800
2016-09-22,26.308773040771484,26.382222693035583,26.166463573369487,26.246798856911806,124296000
2016-09-23,25.870370864868164,26.34779451144863,25.604116514660802,26.262867634038905,209924800
2016-09-26,25.909393310546875,26.026454315670296,25.604119181294394,25.624776078633626,119477600
2016-09-27,25.95758819580078,25.97824683930976,25.78544042166271,25.936931303469514,98429600
2016-09-28,26.15498924255371,26.31336578415655,26.035634201133718,26.09531259743273,118564400
2016-09-29,25.74871826171875,26.12055811010059,25.6614973471897,25.97365880606333,143548000
2016-09-30,25.948413848876953,26.021863510873082,25.661500833082993,25.812989994809605,145516400
2016-10-03,25.826757431030273,25.948410002684593,25.771670630492913,25.87036876334367,86807200
2016-10-04,25.936933517456055,26.237617761573542,25.852006644541238,25.950704780185752,118947200
2016-10-05,25.948413848876953,26.08842754067865,25.865782760234048,26.028749143063646,85812400
2016-10-06,26.141216278076172,26.244504254294586,25.96677268933728,26.097604943096968,115117200
2016-10-07,26.180240631103516,26.29500584761886,26.053999943643575,26.237623239361188,97433600
2016-10-10,26.637006759643555,26.7976773581074,26.331730871384064,26.400588948792205,144944000
2016-10-11,26.69439125061035,27.24296886988696,26.671436805342566,27.015732470219678,256164000
2016-10-12,26.933095932006836,27.079996997108335,26.797673838399614,26.935391726305692,150347200
2016-10-13,26.850473403930664,26.956057203118796,26.5612645402198,26.806862057091376,140769600
2016-10-14,26.999664306640625,27.123610951076113,26.884899089701644,27.057046915110114,142608800
2016-10-17,26.981304168701172,27.047866455871723,26.80456474762842,26.930807191251812,94499600
2016-10-18,26.962940216064453,27.13279224597417,26.95834862674952,27.12590661318,98214000
2016-10-19,26.882600784301758,27.029500098600295,26.12055993468636,26.912439105551222,80138400
2016-10-20,26.86882972717285,26.942279389673278,26.701273505458488,26.82292434480187,96503200
2016-10-21,26.763240814208984,26.83439641976953,26.6897911657945,26.811441981808077,92770800
2016-10-24,27.004249572753906,27.02490646640042,26.855054475432606,26.87800716321023,94154800
2016-10-25,27.141971588134766,27.167220073892395,26.926212437543427,27.073111763127034,192516000
2016-10-26,26.53141975402832,26.55666823970095,26.008090689501234,26.237621103850174,264536800
2016-10-27,26.276639938354492,26.593391247584655,26.189417269000195,26.485511683600915,138248000
2016-10-28,26.10219955444336,26.444199388758573,26.04022536059289,26.136629467562717,151446800
2016-10-31,26.06087875366211,26.219255271367068,25.982837516250328,26.086127234779646,105677600
2016-11-01,25.59034538269043,26.11367444675242,25.36999639525265,26.042520578744472,175303200
2016-11-02,25.613300323486328,25.78774394388774,25.53067097822065,25.569690731769654,113326800
2016-11-03,25.33875846862793,25.71481333542487,25.274160259378807,25.60407405104614,107730400
2016-11-04,25.110347747802734,25.435648036965976,24.941931290712734,25.038828575079748,123348000
2016-11-07,25.472566604614258,25.4956371390579,25.253392126977282,25.396432256798185,130240000
2016-11-08,25.622529983520508,25.774798703071927,25.308765737325974,25.44949830775893,97016800
2016-11-09,25.58099365234375,25.68250609768503,24.928089021192104,25.350284829418023,236705600
2016-11-10,24.86810874938965,25.629446947170443,24.415919585576876,25.629446947170443,228538000
2016-11-11,25.015758514404297,25.117270962887076,24.58202654754196,24.713530510272527,136575600
2016-11-14,24.388235092163086,24.87272338015487,24.0121802576136,24.84965284456841,204702000
2016-11-15,24.711227416992188,24.842731403605516,24.49205469269297,24.58664441491077,129058000
2016-11-16,25.375669479370117,25.431040878461403,24.593566508938828,24.616637045142323,235362000
2016-11-17,25.366432189941406,25.458716063190234,25.10803945704687,25.33413309832959,110528000
2016-11-18,25.391817092895508,25.502558122457543,25.29953495512426,25.313376923756156,113715600
2016-11-21,25.7771053314209,25.837088376144262,25.38028575472583,25.405663873712314,117058400
2016-11-22,25.79324722290039,25.93628556724824,25.700963341282286,25.827852138359617,103862000
