time,open,high,low,close,volume,vnindex,vn30,hnx,gold,oil,month,day,weekday,hour,minute,minute_segment,monday_morning,friday_afternoon,pre_holiday_afternoon,post_holiday_morning,return,log_return,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,regime
2018-03-01,30.9,31.75,30.22,30.43,3615670.0,1115.79,1105.84,127.1,1302.9000244140625,65.70999908447266,3,1,3,0,0,0,0,0,0,0,-0.4699999999999988,-0.0153272199948197,-36025939.30955332,110540050.0,0.152724489596174,-472506.9227338755,-63.116843631601185,5.011387175286519,3020932.1336446116,29.09648158819327,54.12358259601292,1000.1970373126386,26.008,29.88273147456703,22.133268525432968,29.796458586335216,0.8022144909101993,0.0,0.0,27.474333333333337,28.444333333333333,26.504333333333335,7.061135848003583,0.9513745704467363,0.0,0.0,22.56,30.43,26.494999999999997,30.259920024607815,0.7357052096569253,0.3171150481385111,6.769053866374321,1.1967196806971607,0.99053884845361,0.2061808322435506,27.0975,28.44,29.386120673993524,23.827685140761243,1.0177049180327868,0.9134426229508192,0.1042622950819675,0.89915931538961,25.872522099205337,-0.4679999999999999,199.8276342267626,178.87673258310383,20.950901643658767,29.685,23.405,24.395,18.865,97.49287992756464,20.1985332997507,20.63029571543165,29.95402835007148,104.4772276717902,19.495,17.04,92.0,0.0,92.0,25.978023707904,28.66561281385469,0.0,0.0,54.54567143145189,0.0663935932288859,0.0668311463711645,0.1049229526860855,46.25691769589391,50.64915966386554,34.29084380610413,37.64974989051961,-65.70915619389586,2.638705882352941,-6.178410274210336,5.4321552884658075,4.620041059533916,0.8121142289318914,4.142245606246701,2.2733062720360224,1.8689393342106784,12.810668308822097,-0.5960729312762925,-0.5978565372334099,141.98767334360554,2
2018-03-02,29.79,30.64,29.79,30.56,2525210.0,1121.21,1106.92,128.25,1321.0999755859375,64.37000274658203,3,2,4,0,0,0,0,0,0,0,0.7699999999999996,0.0255191975731285,-38649072.44680822,106924380.0,0.2079552463119852,-111989.71948617924,-60.19154686338911,-3.003714440725292,2908122.308748082,29.392046505935305,47.26277322824549,1000.1970373126386,26.246499999999997,30.081075726204972,22.411924273795023,29.219711018268914,0.7742806701697098,0.0,0.0,27.862,28.806,26.918,6.776254396669304,0.7584745762711869,0.0,0.0,22.56,30.43,26.494999999999997,29.984950374335632,0.7357052096569253,0.3171150481385111,6.769053866374321,1.251901893602433,1.042811457483375,0.2090904361190584,27.331666666666667,28.60454545454546,29.566717493379137,24.058226982186337,0.8503105590062109,0.9894409937888196,-0.1391304347826086,0.8450904767710068,25.84439992589544,-2.326499999999996,197.76028849845935,185.1363591448496,12.623929353609782,29.685,23.565,24.475,18.865,98.74643996378232,20.1985332997507,20.63029571543165,29.95402835007148,85.38190908542947,19.315,17.04,88.0,0.0,88.0,26.45338181127168,28.66561281385469,0.0,0.0,48.90813586019604,0.0,0.0668311463711645,0.0594540804568438,45.37065334633662,58.447142565254616,19.03052064631961,30.941047937284768,-80.96947935368038,2.8545000000000016,-7.378442706562399,5.625895076688401,4.821211862964813,0.804683213723588,1.7231616488460204,2.1632773473980222,-0.4401156985520018,12.810668308822097,0.0,0.0,134.43759630200307,2
2018-03-05,30.64,30.86,28.94,28.94,2914810.0,1093.48,1080.83,125.51,1318.0999755859375,65.54000091552734,3,5,0,0,0,0,1,0,0,1,-1.6999999999999993,-0.0570816236690525,-36599196.093867056,109449590.0,0.1088663817721923,-50157.78813101138,46.689395784289985,0.8188324996604985,2918910.258140129,29.787304356064727,49.99405077508125,1004.4699789771356,26.532,30.197796502808146,22.866203497191854,27.633020524710883,0.7943425798931948,0.0,0.0,28.157666666666664,29.007666666666672,27.30766666666667,6.037432078889124,0.8131372549019584,0.0,0.0,22.56,30.43,26.494999999999997,29.662294587667727,0.7789072426937741,0.3171150481385111,6.769053866374321,1.253746625723629,1.0849984911314257,0.1687481345922032,27.729166666666668,28.610454545454544,29.470299417474656,24.41021016869105,0.8756506651243492,0.9583574320416424,-0.082706766917293,0.7809666323664999,26.03488135124997,-1.6320000000000014,202.23188085686817,190.9796268169262,11.252254039941988,29.685,24.49,25.395,18.93,95.1436757139094,20.1985332997507,20.63029571543165,29.95402835007148,83.41890277374146,19.33,17.04,84.0,0.0,84.0,26.890711266369944,28.66561281385469,0.0,0.0,55.391955490442136,0.2085106277271271,0.0916347403186708,0.0750990110203333,45.038922660831794,46.86967533306161,38.95870736086179,30.760023937761822,-61.04129263913822,3.0787058823529456,-7.378442706562399,5.58883741101904,4.974736972575659,0.6141004384433808,2.4276882285409647,2.2161595236266107,0.2115287049143539,12.810668308822097,1.1992945326278592,1.1921599819512352,135.43913713405237,2
2018-03-06,29.37,30.43,28.81,30.3,3103920.0,1120.29,1103.31,127.33,1333.5999755859375,65.79000091552734,3,6,1,0,0,0,0,0,0,0,0.9299999999999996,0.0311739673047943,-39514006.093867056,106534780.0,0.223838083053044,-50157.78813101138,32.759952349160265,3.1003410603390535,2764394.8065694487,29.96698890426444,52.09733749956405,1004.4699789771356,26.6875,30.093887382550676,23.281112617449324,25.52796164909172,0.5003669576767469,0.0,0.0,28.215000000000003,29.176,27.254,6.81197944355838,-0.293444328824142,0.0,1.0,23.2,30.43,26.815,27.091334894613585,0.4827109266943294,0.3171150481385111,6.769053866374321,1.308710485639395,1.1297408900330197,0.1789695956063755,27.878333333333337,28.650909090909092,29.597945660940095,24.780564971010232,0.9463087248322148,0.9289709172259504,0.0173378076062643,0.7203797775435375,26.15538779171803,-0.7274999999999991,207.3035577939094,195.91149501213152,11.392062781777868,29.880000000000003,25.119999999999997,25.955,18.93,90.0235710051897,20.1985332997507,20.63029571543165,29.95402835007148,27.795019620632797,19.425,17.18,80.0,20.0,60.0,27.29305436506035,28.66561281385469,0.0,0.0,56.516267856679534,0.2446669507919983,0.1510591928397083,0.1031750265098479,38.95469100626151,46.91581532667833,42.72890484739675,33.57271095152603,-57.27109515260325,3.1925588235294136,-7.378442706562399,5.774607596195147,5.134711097299557,0.63989649889559,1.3407390697929429,2.041075432859877,-0.7003363630669344,12.810668308822097,-6.971070059254092,-7.225966657684069,122.95839753466872,2
2018-03-07,30.43,30.6,29.15,29.62,2277620.0,1112.26,1092.17,125.6,1326.0,64.33999633789062,3,7,2,0,0,0,0,0,0,0,-0.8099999999999987,-0.0269791550692271,-36908246.09386705,109638700.0,0.1356471686364745,-50157.78813101138,32.759952349160265,0.5654251076588783,2910259.740916373,30.087250958482596,44.531709675473955,1004.4699789771356,26.762,30.072580613729325,23.451419386270675,24.740905864504334,0.4438165017856268,0.0,0.0,28.123,29.278999999999996,26.967,8.221029050954714,-0.2495674740484443,0.0,1.0,23.79,30.43,27.11,24.811299603916,0.3915662650602411,0.3171150481385111,6.769053866374321,1.336859259241329,1.1711645638746817,0.1656946953666478,27.914166666666663,28.681818181818183,29.60133863618008,25.08867126945392,0.9400374765771392,1.0243597751405369,-0.0843222985633974,0.6650206761964866,26.260132016509974,0.1780000000000008,208.1068202756344,199.6277948634124,8.479025412222029,30.155,25.44,26.275,18.93,81.975183543103,20.1985332997507,20.63029571543165,29.95402835007148,-31.460808087580787,19.425,17.189999999999998,76.0,16.0,60.0,27.663210015855523,28.66561281385469,0.0,0.0,56.51626785667953,0.244666950791998,0.2326148431037077,0.1584362587540289,33.47654827158625,46.87916287065145,42.72890484739675,40.84380610412924,-57.27109515260325,3.055147058823529,-7.378442706562399,5.843863888210221,5.27654165548169,0.5673222327285306,1.016619654858243,1.8361842772595505,-0.8195646224013076,12.810668308822097,-1.124016485575119,-1.1303812901200416,133.43605546995377,2
2018-03-08,29.62,29.96,29.28,29.58,1554260.0,1124.15,1105.03,126.14,1319.9000244140625,63.61000061035156,3,8,3,0,0,0,0,0,0,0,-0.0400000000000027,-0.0013513515569991,-37709340.02490152,107361080.0,0.1478495849967006,-50157.78813101138,32.759952349160265,-4.438930653959358,2859144.8366259444,30.06668888018922,39.104345331053274,981.9274183928302,26.879,30.050894701909325,23.70710529809068,23.60128503225063,0.5238028078153265,0.0,0.0,28.146000000000004,29.403999999999996,26.888,8.93910324735308,0.0564387917329106,0.0,0.0,23.79,30.43,27.11,24.703299973957364,0.4879518072289159,0.3171150481385111,6.769053866374321,1.2144475091090392,1.179821152921553,0.0346263561874862,27.921666666666667,28.729999999999997,29.598055769075454,25.342843768012887,0.8546831955922863,1.0943526170798894,-0.239669421487603,0.6121194659707656,26.40175523668105,0.0609999999999999,210.90578068968523,202.39298412075937,8.512796568925864,30.365,25.96,26.535,19.1,43.35604604220142,20.1985332997507,20.63029571543165,29.95402835007148,15.472203086522567,19.665,17.314999999999998,72.0,12.0,60.0,28.00375321458708,28.66561281385469,0.0,0.0,56.51626785667953,0.2860997095856845,0.2584778703898935,0.2140506354444365,30.078103487648814,44.77531182367424,42.72890484739675,42.72890484739675,-57.27109515260325,2.88658823529412,-7.378442706562399,5.290879877713824,5.279409299928117,0.0114705777857064,0.2523680912498405,1.5194210400576085,-1.267052948807768,12.810668308822097,2.42516104585071,2.39622097731238,128.19722650231125,1
2018-03-09,30.01,30.43,29.62,30.22,3236520.0,1123.41,1106.54,127.58,1322.4000244140625,65.48999786376953,3,9,4,0,0,0,0,0,0,0,0.2099999999999973,0.0069732973923177,-37892194.1425486,105806820.0,0.1679464989053122,-50157.78813101138,32.759952349160265,-8.596211591514814,2857045.9034726694,30.045952481838587,33.375837005526336,980.6013854172828,26.966,30.02365531085511,23.908344689144897,22.67785589894762,0.4679492977340883,0.0,0.0,27.986333333333334,29.163333333333338,26.809333333333335,8.41124834740766,-0.0167091475502698,0.0,1.0,23.79,30.43,27.11,24.623600089000966,0.4487951807228916,0.3171150481385111,6.769053866374321,1.1828776477904732,1.180432451895337,0.0024451958951361,27.9075,28.815,29.69373949691,25.565596081493418,0.7938223938223937,1.1552123552123548,-0.361389961389961,0.5619762709742291,26.4612534126434,-0.0259999999999998,220.47482847783303,205.46603680376091,15.008791674072144,30.365,25.96,26.79,19.29,21.67802302110071,20.1985332997507,20.63029571543165,29.95402835007148,-14.201476509493954,20.0775,17.38,68.0,8.0,60.0,28.317052957420117,28.66561281385469,0.0,0.0,56.516267856679534,0.3349692954647466,0.2885786519474763,0.2598904551470258,26.765959398921176,45.967354747810795,42.72890484739675,42.72890484739675,-57.27109515260325,2.8409411764705865,-1.7776228651097996,5.121174706158394,5.247762381174173,-0.126587675015779,2.338224909327943,1.6831818139116754,0.6550430954162676,12.810668308822097,-0.9618941916389234,-0.9665502756095012,127.88906009244992,1
2018-03-12,30.64,31.24,30.43,30.64,2899140.0,1126.29,1106.97,129.06,1319.4000244140625,64.94999694824219,3,12,0,0,0,0,1,0,0,1,0.0,0.0,-36333869.698104165,109043340.0,0.1201477061100148,-50157.78813101138,32.759952349160265,-6.7416423244851815,2927072.0292333183,30.049732260739525,37.615197915726,980.6013854172828,27.027499999999996,29.945875404227568,24.109124595772425,21.59560006828284,0.3102540203711172,0.0,0.0,27.64766666666667,28.837666666666667,26.457666666666665,8.608321377331428,-0.2259103641456564,0.0,1.0,23.79,30.43,27.11,24.567570067523825,0.3207831325301208,0.3171150481385111,3.607034709502891,1.2292217433637838,1.1901903101890263,0.0390314331747572,27.8225,28.91909090909091,29.83931803584692,25.771848223605012,0.8433141919606234,1.0426579163248562,-0.1993437243642327,0.514762931526372,26.315515831220356,1.7825000000000024,233.85411933713468,209.2589621420451,24.59515719508954,30.365,26.09,27.2175,19.29,10.839011510550357,20.1985332997507,20.63029571543165,29.95402835007148,-63.57140653169533,20.0975,17.38,64.0,4.0,60.0,28.605288720826508,28.66561281385469,0.0,0.0,56.51626785667953,0.3367607603787195,0.3192765884763834,0.2887777036045844,22.08350484842931,48.75657271374483,42.72890484739675,42.72890484739675,-57.27109515260325,3.013617647058826,6.5192956163357,5.273412714964387,5.252892447932216,0.0205202670321709,4.381120315439023,2.222769514217145,2.1583508012218777,12.810668308822097,-3.1751961150541574,-3.226698604818745,132.81972265023109,1
2018-03-13,30.64,30.9,30.05,30.64,2146470.0,1133.31,1111.38,129.66,1325.9000244140625,64.63999938964844,3,13,1,0,0,0,0,0,0,0,0.0,0.0,-37729751.92032638,111942480.0,0.0964314795744477,118853.10199580112,32.759952349160265,-9.041494966287734,2967364.5110334507,30.101144679046573,31.628082686782932,994.229862646775,27.102000000000004,29.93963704514874,24.26436295485127,20.940425394057524,0.4873133880664733,0.0,0.0,27.369999999999997,28.522,26.218,8.417975886006571,0.3524305555555563,0.0,0.0,23.79,30.43,27.11,24.50003689764593,0.4879518072289159,0.3171150481385111,3.63514048307427,1.3296996331336004,1.2180921747779414,0.111607458355659,27.674166666666665,29.00772727272727,29.962499876485857,25.988007614449085,0.7309847878302642,0.963170536429143,-0.2321857485988787,0.4705542726477852,26.41719029948702,2.3079999999999963,241.72956644135456,213.5771640664046,28.15240237494996,30.28,26.39,27.5375,19.535,5.4195057552751775,20.1985332997507,20.63029571543165,29.95402835007148,-23.74260665296334,20.472499999999997,17.92,60.0,0.0,60.0,28.87046562316039,28.66561281385469,0.0,0.0,56.51626785667953,0.3367607603787195,0.336163605407395,0.3146729486104183,20.118970451350567,49.29820812868326,82.1782178217822,82.1782178217822,-17.8217821782178,3.1542352941176404,15.157256536566882,5.639410297596003,5.330196017864973,0.3092142797310293,3.593932531986458,2.497002117771008,1.0969304142154503,12.810668308822097,4.282407407407396,4.193248880428246,136.05546995377503,1
2018-03-14,30.9,31.62,30.9,31.41,4053460.0,1138.09,1115.0,130.43,1324.4000244140625,64.88999938964844,3,14,2,0,0,0,0,0,0,0,0.5100000000000016,0.0163701296468556,-36896416.50856167,114088950.0,0.1397656400331581,1453089.687424973,3.2524127375537395,-7.285336248384528,2967364.5110334507,30.224804962457423,42.78889947199374,994.229862646775,27.187,29.932746528724103,24.4412534712759,20.198966629080815,0.5096512914512589,0.0,0.0,27.249,28.388,26.110000000000003,8.359939814305093,0.4960491659350298,0.0,0.0,23.79,30.43,27.11,24.423437672416963,0.5195783132530118,0.3171150481385111,3.627062756194898,1.3932683543705373,1.2531274106964607,0.1401409436740766,27.493333333333336,29.22227272727273,30.18519220318034,26.04000705041582,0.7758206565252201,0.9423538831064848,-0.1665332265812645,0.4437401012917126,26.6086164300206,1.753,245.25350908067324,218.62448349461692,26.629025586056315,30.215,26.494999999999997,27.5275,20.09,2.9371198679012065,20.1985332997507,20.63029571543165,29.95402835007148,9.337095895836551,21.07,18.005,56.00000000000001,0.0,56.00000000000001,29.11442837330756,28.66561281385469,0.0,0.0,58.46056740909528,0.4228218061095465,0.3654477756223284,0.340295989835369,18.917706563560177,58.92502276334221,88.36633663366338,85.27227722772275,-11.633663366336608,3.406088235294117,13.20754716981132,5.84726693398814,5.433610201089607,0.4136567328985325,-5.331083193846213,0.9313850554475636,-6.262468249293777,12.810668308822097,0.7769145394006527,0.7739120992955151,136.05546995377503,1
2018-03-15,31.07,31.71,30.99,31.41,2111990.0,1138.76,1110.26,131.29,1316.800048828125,65.12000274658203,3,15,3,0,0,0,0,0,0,0,0.3399999999999998,0.0108835901455992,-35207474.84189501,118142410.0,0.1409268363371703,1349104.146364263,46.6246837292287,-2.373070244087945,3069230.183357211,30.434557583136613,50.89731125093483,994.229862646775,27.35894736842105,29.719169434127252,24.998725302714845,17.253749085613432,0.5096512914512589,0.0,0.0,27.096666666666668,28.23444444444445,25.958888888888893,8.39791692295074,0.4960491659350298,0.0,0.0,23.79,30.43,27.11,24.269939594475016,0.5195783132530118,0.3171150481385111,3.627062756194897,1.427195206002093,1.2879409697575872,0.1392542362445057,27.361818181818183,29.450454545454544,30.373624171921826,26.065932454088724,0.816442239546421,0.8192771084337347,-0.0028348688873136,0.4253490191598094,26.76536811838977,1.1610526315789509,254.15137886834387,224.89016020238185,29.26121866596202,30.26,26.494999999999997,27.07,20.11,2.9122762341975665,20.1985332997507,20.63029571543165,29.95402835007148,9.337095895836551,21.17,18.174999999999997,100.0,100.0,0.0,29.33887410344295,28.66561281385469,0.0,0.0,69.84471557483724,1.0,0.5865275221627552,0.4293796343974929,17.899591861349386,52.87481560860347,100.0,90.18151815181515,-0.0,3.902941176470588,16.398954053044452,5.932254305601343,5.533339021991955,0.3989152836093881,-13.487174487914851,-1.9523268532249196,-11.534847634689932,12.810668308822097,0.7769145394006527,0.7739120992955151,141.98767334360554,1
2018-03-16,31.71,32.05,31.54,31.79,5327050.0,1150.19,1112.93,133.1,1311.300048828125,66.20999908447266,3,16,4,0,0,0,0,0,0,0,0.0799999999999983,0.0025196863724552,-34855476.50856167,120254400.0,0.1251646073815978,1336356.5825979395,57.52340521647475,11.091711855460794,3069230.183357211,30.571059293316456,63.49610580260078,994.229862646775,27.495555555555555,29.607860481167844,25.383250629943262,15.36470082478833,0.5096512914512589,0.0,0.0,26.932916666666667,28.10666666666667,25.75916666666667,8.71610018719349,0.4960491659350298,0.0,0.0,24.81,30.43,27.619999999999997,20.439667016891622,0.5195783132530118,0.3171150481385111,3.627062756194897,1.58668552900685,1.34768988160744,0.2389956473994101,27.246,29.66681818181818,30.591528145472314,26.137344864896967,1.092953523238381,0.7136431784107944,0.3793103448275865,0.4271561318244092,26.882461464311437,0.8544444444444466,259.8507687891339,231.2922588615225,28.558509927611397,30.43,26.494999999999997,27.07,20.195,9.4951215635853,20.1985332997507,20.63029571543165,29.95402835007148,9.337095895836551,21.26,18.174999999999997,96.0,96.0,0.0,29.545364175167517,28.66561281385469,0.0,0.0,70.7690534835495,1.0,0.807607268703182,0.5865275221627552,17.035268497349694,57.83201604569805,84.9112426035503,91.09252641240454,-15.088757396449694,4.352647058823532,21.180555555555543,6.500089585635603,5.726689134720685,0.7734004509149184,-0.2603836485644011,-1.613938212292816,1.353554563728415,12.810668308822097,0.7769145394006527,0.7739120992955151,141.98767334360554,1
2018-03-19,32.18,32.56,31.07,31.62,2803610.0,1159.22,1130.26,134.1,1316.800048828125,66.05000305175781,3,19,0,0,0,0,1,0,0,1,-0.5599999999999987,-0.017555309782911,-34959928.469345964,125581450.0,0.1061534934986044,1269567.0707982338,-3.5470292518791022,16.40044564670064,3133677.1429242273,30.70310620088769,86.00538245761888,994.229862646775,27.585882352941177,29.61980708778024,25.551957618102115,14.746127811439798,0.5096512914512589,0.0,0.0,26.696190476190477,27.983333333333334,25.40904761904762,9.642895365844971,0.4960491659350298,0.0,0.0,24.86,30.43,27.645,20.191487546912317,0.5195783132530118,0.3171150481385111,3.629877476233512,1.7414236962726086,1.4264366445404737,0.3149870517321349,27.12333333333333,29.887272727272727,30.74975458463042,26.184208208237933,1.263374485596708,0.5728395061728393,0.6905349794238687,0.4428381275681144,27.07372500406484,0.7641176470588249,265.19098651028077,237.72419538556375,27.46679112471702,30.855,26.494999999999997,27.07,20.26,17.50471766480313,20.1985332997507,20.63029571543165,29.95402835007148,9.337095895836551,21.395,18.174999999999997,92.0,92.0,0.0,29.735335041154116,28.66561281385469,0.0,0.0,73.13401220188473,1.0,1.0,0.7980449302886458,16.30047039364861,54.4663139328548,93.15476190476188,92.6886681694374,-6.845238095238106,4.658382352941178,12.578616352201252,7.027376891163817,5.986826686009311,1.0405502051545057,1.2505847857849088,-1.0410336126772712,2.2916183984621803,12.810668308822097,0.7769145394006527,0.7739120992955151,144.9152542372881,1
2018-03-20,31.2,31.88,31.2,31.5,1836040.0,1159.39,1134.19,135.28,1311.0999755859375,67.41999816894531,3,20,1,0,0,0,0,0,0,0,0.3000000000000007,0.0095694510161505,-35693759.274715096,122777840.0,0.0991764879297327,582006.5463984861,13.995833477205018,8.221140394115894,3118684.5760793076,30.75774131477229,87.34871409458192,988.91312541337,27.62625,29.69617602524838,25.556323974751617,14.98521171167554,0.5096512914512589,0.0,0.0,26.59555555555556,27.792222222222225,25.39888888888889,8.998997326203211,0.4960491659350298,0.0,0.0,24.86,30.43,27.645,20.161983620650652,0.5195783132530118,0.3171150481385111,3.638056019576075,1.8053191413238707,1.502213143897153,0.3031059974267176,26.97,30.14090909090909,30.86517695622574,26.164637229849937,1.1483015741507872,0.6230323115161557,0.5252692626346315,0.4701388361724951,27.10575023196444,1.0637500000000024,257.6282314290634,243.22657440261145,14.401657026452,30.92,26.494999999999997,26.795,20.26,26.70192233740916,20.1985332997507,20.63029571543165,29.95402835007148,9.337095895836551,21.395,18.174999999999997,88.0,88.0,0.0,29.966801537038705,28.66561281385469,0.0,0.0,74.1398955656249,1.0,1.0,0.9358690895677274,15.675038205191266,51.97911325882905,92.73504273504273,90.26701574778497,-7.2649572649572836,4.680117647058822,12.187958883994128,7.1957542985622025,6.228612208519889,0.9671420900423132,1.2156490018602089,-0.5896970897697752,1.805346091629984,12.810668308822097,0.7769145394006527,0.7739120992955151,143.6055469953775,1
2018-03-21,31.71,32.01,31.28,31.28,2952180.0,1169.36,1147.26,134.96,1320.699951171875,69.47000122070312,3,21,2,0,0,0,0,0,0,0,-0.4299999999999997,-0.0136531728731457,-35909763.980597444,120941800.0,0.0481302010269151,545759.511198702,-12.483163563046489,13.84710484617753,3111716.6823411672,30.744034471644355,77.16478163979525,985.160134425084,27.70375,29.75789063539977,25.649609364600227,14.829332746648175,0.6159243899352864,0.0,0.0,26.955,28.06833333333333,25.841666666666665,8.260681382551166,1.050149700598803,1.0,0.0,24.86,30.43,27.645,20.10558137436268,0.5960502692998205,0.3171150481385111,3.567066337969011,1.801301964183704,1.5620309079544634,0.2392710562292406,26.90625,30.334090909090904,30.928995886037164,26.22873817578698,1.1505882352941177,0.6000000000000001,0.5505882352941176,0.5046304685513289,26.80873638878594,-1.0137499999999982,248.8897862123454,247.44701946068477,1.4427667516606275,31.090000000000003,26.494999999999997,26.795,20.365,26.1669580717705,20.1985332997507,20.63029571543165,29.95402835007148,9.337095895836551,21.655,18.2,84.0,84.0,0.0,30.27798535259406,28.66561281385469,0.0,0.0,64.02090136437317,0.5989580465497805,0.8663193488499267,0.9554397829499756,15.142150917744068,49.56585490120134,78.77492877492875,88.22157780491109,-21.225071225071243,4.753264705882351,12.187958883994128,7.10773416224608,6.404436599265128,0.7032975629809526,3.0308412756830183,0.1344105833207834,2.8964306923622347,12.810668308822097,0.7769145394006527,0.7739120992955151,142.68104776579352,1
2018-03-22,31.5,31.5,30.64,30.64,3871380.0,1172.36,1144.58,134.04,1326.5999755859375,68.91000366210938,3,22,3,0,0,0,0,0,0,0,-0.8599999999999994,-0.0276812009591966,-38861943.98059744,117989620.0,-0.0312001177318795,-206776.44754396865,-25.91863646983818,17.65520600101652,3091098.2823411673,30.79683158423053,75.72034888418014,985.160134425084,27.796875,29.83913745558708,25.75461254441292,14.694187426371355,0.6550057873971927,0.0,0.0,27.146666666666672,28.23166666666667,26.061666666666664,7.993614931237739,1.0913978494623642,1.0,0.0,24.86,30.43,27.645,20.03822372119168,0.6409335727109515,0.3171150481385111,3.6243076742393874,1.7640656919037028,1.6024378647443114,0.1616278271593914,27.12375,30.488636363636363,30.884534980492983,26.30364645906202,1.2574595055413471,0.6376811594202898,0.6197783461210573,0.533883285678449,26.598520274347525,-1.4068749999999994,245.24472128899697,250.19922977303628,-4.954508484039337,31.305,26.815,26.8375,20.41,18.221502618993014,20.1985332997507,20.63029571543165,29.95402835007148,9.337095895836551,21.655,18.41,80.0,80.0,0.0,30.551827110282776,28.66561281385469,0.0,0.0,64.70900094021633,0.4969636884058243,0.6986405783185349,0.8549866423894873,15.305466607802847,42.190641046154774,77.63157894736838,83.04718348577994,-22.368421052631614,4.567500000000003,12.187958883994128,6.900154748125297,6.503580229037162,0.3965745190881353,1.368918384659491,0.381312143588525,0.987606241070966,12.810668308822097,0.8871540099361308,0.8832419192374097,140.98613251155624,1
2018-03-23,29.15,30.09,29.15,29.75,4563730.0,1153.59,1128.93,131.88,1349.300048828125,70.44999694824219,3,23,4,0,0,0,0,0,0,0,0.6000000000000014,0.0203742191951374,-42733323.98059744,114118240.0,-0.089778976636608,425810.3592480267,-20.74920835320307,10.162027763517292,3011888.4613693003,30.83775521912687,66.19830135883552,985.160134425084,27.895625,30.252805187745643,25.538444812254355,16.89999910556329,1.029101468985612,1.0,0.0,27.657222222222227,28.933888888888887,26.380555555555556,9.232067171524406,1.5702785030461284,1.0,0.0,24.86,30.43,27.645,19.967288777362043,0.9928186714542192,0.3171150481385111,3.41466842015634,1.7147886615771633,1.624908024110882,0.0898806374662812,27.62375,30.456521739130434,30.709991137340214,26.30364645906202,1.0987158908507226,0.6821829855537721,0.4165329052969505,0.5580770828133378,26.475299248686778,-0.8656249999999979,232.94596719704825,250.09832397969336,-17.152356782645143,30.855,27.11,26.9525,21.06,9.110751309496507,20.1985332997507,20.63029571543165,29.95402835007148,9.337095895836551,22.315,18.41,76.0,76.0,0.0,30.551827110282776,32.56,0.0,1.0,51.492867040644235,0.0,0.3653072449852014,0.6434223907178878,18.481045041333076,40.17543927580325,38.55670103092785,64.98773625107496,-61.44329896907216,4.201058823529404,12.187958883994128,6.653727923193921,6.533609767868514,0.1201181553254073,0.8413820809708409,0.4733261310649882,0.3680559499058526,12.810668308822097,6.894125923320438,6.666868126579351,136.05546995377503,1
