Date,Close,High,Low,Open,Volume
2015-07-10,38.680908203125,39.14046511523572,38.64622378885949,39.02774242271671,25465800
2015-07-13,39.487300872802734,39.55666639053719,38.97571736222151,39.001729017910975,28178300
2015-07-14,39.556663513183594,39.851474384407666,39.287867603444305,39.40925973141526,22880300
2015-07-15,39.678062438964844,39.7907851375446,39.391924275109126,39.608696914392056,26629600
2015-07-16,40.45844650268555,40.48445816173607,39.8601551907069,39.89483630021157,26271700
2015-07-17,40.42375183105469,40.56248615694439,40.111598770881045,40.36305577020839,29467100
2015-07-20,40.68389129638672,40.86598284487723,40.26768818554382,40.44977973403433,30631900
2015-07-21,40.99604797363281,41.03940515556212,40.30237606271548,40.56250261584841,42781900
2015-07-22,39.487300872802734,40.69255609916672,39.192489980134106,39.40058984102511,59152400
2015-07-23,39.981536865234375,40.0855867818562,39.10577375291296,39.25318083350716,33934000
2015-07-24,39.83414077758789,40.16363613012226,39.71274862341421,39.808129118175856,32333200
2015-07-27,39.32256317138672,39.89484291926319,39.235855421707015,39.83414683294967,39701400
2015-07-28,39.31388473510742,39.57401123238855,38.83698560547738,39.52198791754505,34328900
2015-07-29,40.137630462646484,40.562503065681376,39.24452476647795,39.36592024646225,40945900
2015-07-30,40.64921188354492,41.1000994327253,39.8254750784594,40.11161328200961,39777900
2015-07-31,40.49313735961914,41.07408655539145,40.319718553764154,41.00472101766262,31201500
2015-08-03,40.58851623535156,40.75326227505735,40.2763630589082,40.735920064400666,24125900
2015-08-04,41.221492767333984,41.36889659898495,40.47579423437642,40.53649031890194,33403900
2015-08-05,41.256168365478516,41.975851774223266,41.221483950971155,41.603002587488675,26959700
2015-08-06,40.42375183105469,41.420907072421905,40.17229813941457,41.36888045983055,27368000
2015-08-07,40.52781295776367,40.56249406523229,40.111606591261435,40.22432928667612,19163000
2015-08-10,41.03940200805664,41.17813637959991,40.61452613463069,40.70990663525824,23079900
2015-08-11,40.24166488647461,40.70122173493029,39.79945024274954,40.597171814233924,29237400
2015-08-12,40.52781295776367,40.666547310701795,39.63470745976714,40.050910518581496,30181400
2015-08-13,40.519142150878906,40.839964737302466,40.31104226529693,40.80528362816417,22627200
2015-08-14,40.753257751464844,40.83996548743527,40.3370546649682,40.34572411549,21473400
2015-08-17,41.030723571777344,41.143446266711244,40.38040567496217,40.588508857325685,21099700
2015-08-18,41.257659912109375,41.39730914474301,40.76015931275828,40.882351975125175,23574100
2015-08-19,40.68161392211914,41.091835075373595,40.411042027280956,40.82998980252976,31485500
2015-08-20,39.85243225097656,40.559408268500746,39.85243225097656,40.21028356934068,36238200
2015-08-21,37.59186935424805,39.695338127166586,37.59186935424805,39.53823229935517,70053100
2015-08-24,36.3786506652832,37.26018559432725,34.66794717497033,35.3050968423981,88753700
2015-08-25,35.32257080078125,37.740251412006444,35.25274450336627,37.15546782440991,70616600
2015-08-26,37.27765655517578,37.39112261167044,35.8375242837467,36.666689835705526,63408000
2015-08-27,38.3162956237793,38.3599353841799,37.46967028810641,37.731512180010306,50943200
2015-08-28,38.34247970581055,38.53449865143913,37.87116229172241,37.87989224170574,28246700
2015-08-31,37.98462677001953,38.34247812608347,37.61804546433195,38.01953990951363,34441700
2015-09-01,36.5008544921875,37.1729174972771,36.361205252785794,36.806336162909815,49688900
2015-09-02,37.84497833251953,37.862434902631435,36.55322210974169,36.97216980392637,37671500
2015-09-03,37.96717834472656,38.38612612002481,37.77515936581867,37.88862542876433,28285200
2015-09-04,37.19037628173828,37.56568425924778,36.83252487638047,37.364938673754445,37138800
2015-09-08,38.30756378173828,38.40357324757725,37.70532712715769,37.79260664364758,32469800
2015-09-09,37.59186935424805,38.75270648979896,37.45222009947133,38.586870710719765,33469500
2015-09-10,37.78387451171875,38.22027868950391,37.31255720063086,37.63549535993198,31366600
2015-09-11,37.94970703125,38.04571648341307,37.478389718540214,37.652952056154916,27132500
2015-09-14,37.565673828125,37.91479518571366,37.40856805188518,37.90606856681134,23656000
2015-09-15,38.3861083984375,38.65668016839365,37.60058293096708,37.696589046597246,28882200
2015-09-16,38.6654167175293,38.73524299719449,38.26392559795524,38.37739163766105,23372200
2015-09-17,38.62178039550781,39.2763868428893,38.47340453226162,38.656693538448295,32768200
2015-09-18,37.94970703125,38.39484115864246,37.81878777516372,37.96716359796144,63143700
2015-09-21,38.49958419799805,38.81379579667819,38.05444999003442,38.07190655990557,26177200
2015-09-22,38.3162956237793,38.447214904981095,37.8013384602515,37.8624347907124,28085900
2015-09-23,38.29010009765625,38.55194192797187,37.9758885694777,38.34246979551918,17145200
2015-09-24,38.325016021728516,38.51703493171592,37.76641918849217,37.92352496402736,27905600
2015-09-25,38.35120391845703,39.04072342583227,38.1940981236247,38.822521302954044,29384600
2015-09-28,37.78387451171875,38.48212053027507,37.7140482451133,38.25519182280664,27613800
2015-09-29,37.914798736572266,38.028264769927475,37.57440396600671,37.85370241003486,32763600
2015-09-30,38.630496978759766,38.66541011262843,38.10681328872856,38.29883219550653,34958900
2015-10-01,38.935977935791016,39.058170562372396,38.185362281648985,39.058170562372396,28657900
2015-10-02,39.77388000488281,39.77388000488281,38.33374475937753,38.63922970846953,41839000
2015-10-05,40.699058532714844,40.92598726237604,39.88734641629216,39.93098617243855,34369300
2015-10-06,40.80379104614258,41.1790989092906,40.341203678332086,40.43721313116061,27017200
2015-10-07,40.847434997558594,41.32747898154966,40.10554914316331,41.10927686796281,27711500
2015-10-08,41.41476821899414,41.47586455387154,40.58559939344305,40.63796910740962,33772700
2015-10-09,41.118011474609375,41.49331941885122,40.95217571861855,41.41476651588199,28600600
2015-10-12,41.022003173828125,41.08309950793974,40.58559888474485,41.00454660272474,19769100
2015-10-13,40.92599105834961,41.13546656858153,40.63796597746854,40.63796597746854,19987800
2015-10-14,40.74269485473633,41.109272770867776,40.611772267832414,40.71651166915542,24697800
2015-10-15,41.030731201171875,41.04818777287368,40.611783468830374,41.030731201171875,27189400
2015-10-16,41.46712112426758,41.49330763748902,40.93471085475706,41.03944691914444,26450300
2015-10-19,41.56313705444336,41.79006911376685,41.03945332131219,41.38857470023298,29387600
2015-10-20,41.69406509399414,41.72897823529274,41.0394586773971,41.40603667253124,30802200
2015-10-21,41.196556091308594,41.88607550873753,41.11800320413948,41.82497585916179,25144300
2015-10-22,41.920989990234375,42.72397551860171,41.10055122232654,41.484585752719546,56637100
2015-10-23,46.145389556884766,47.19276053840761,45.60424915940651,45.64788892332401,135227100
2015-10-26,47.3498420715332,47.410938375588174,45.82242781116116,45.84861099018505,64633300
2015-10-27,46.861083984375,47.45459399043394,46.76507785267426,47.1229291801951,50999900
2015-10-28,47.11420822143555,47.11420822143555,46.136663513542096,46.730173632852555,47000800
2015-10-29,46.573055267333984,46.98327626765524,46.45086262796163,46.7301610406698,30202100
2015-10-30,45.94465637207031,47.122950292671405,45.92719979589457,46.53816664403942,46619800
2015-11-02,46.46832275390625,46.57305883431852,45.92717912452626,46.127924665941435,30285000
2015-11-03,47.2625846862793,47.47205687540772,46.17157399019252,46.19775718145847,36596900
2015-11-04,47.48078155517578,47.899729216430266,47.18402654559968,47.288762628538294,37087800
2015-11-05,47.46332931518555,47.74262778149444,47.131661137881096,47.55933878726054,31468500
2015-11-06,47.93465042114258,47.9870201398131,47.09675489941923,47.21022095845495,32851200
2015-11-09,47.27131271362305,47.8910060083618,46.74762889571716,47.61170752821192,32513100
2015-11-10,46.70398712158203,47.245130855463636,46.4945149203058,47.19276114039427,55283700
2015-11-11,46.8261833190918,47.306227389314884,46.660347552096106,46.86982308374833,36516300
2015-11-12,46.538150787353516,47.114204286871384,46.42468474562263,46.67780001967602,35361100
2015-11-13,46.11920166015625,46.51196615435189,45.84862982426587,46.31994721730064,36848200
2015-11-16,46.930912017822266,47.03564810237819,46.12792649089323,46.32867536975056,32165200
2015-11-17,46.5443000793457,47.03636528248376,46.438854662722285,46.72003573649912,31551300
2015-11-18,47.317543029785156,47.431773880458564,46.55308224869325,46.57065648356166,29710000
2015-11-19,47.39661407470703,48.02927297088443,47.2560235813278,47.44055132734072,28149200
2015-11-20,47.61628723144531,47.71294382474429,46.80789272738433,47.66900992377433,37147600
2015-11-23,47.61628723144531,47.85353431901324,47.22966421019116,47.66900992377433,28235900
2015-11-24,47.669002532958984,47.83595267153685,47.080280976967614,47.37903279802024,24600000
2015-11-25,47.17694854736328,47.65144279320015,47.17694854736328,47.52842651137776,21005100
2015-11-27,47.38783645629883,47.51964153206966,47.264820173281954,47.27360561409359,9009100
2015-11-30,47.756874084472656,48.292876350487106,47.4493334491897,47.92382758814757,56241400
2015-12-01,48.52134704589844,48.53013248628715,47.71294910050867,47.80960570449527,39952800
2015-12-02,48.5125617980957,49.171580489490765,48.380760070982134,48.60921840914443,47274900
2015-12-03,47.62508773803711,49.004633349885545,47.38784059210907,48.75860076237911,38627800
2015-12-04,49.12764358520508,49.40882460823501,47.537210700238994,47.55478493317114,43963700
2015-12-07,49.03976821899414,49.18035870885425,48.58284828896337,49.02219398876892,30709800
2015-12-08,49.02220153808594,49.29459376867054,48.319248980532166,48.74102051506443,32878000
2015-12-09,48.31045913696289,49.09249404972244,47.897473051911035,48.653148291817786,36373200
2015-12-10,48.565277099609375,48.9079662306042,48.336815444318226,48.67071913562119,31775800
2015-12-11,47.5020637512207,48.41590036479361,47.45812649461662,48.07321121571101,39549500
2015-12-14,48.4510498046875,48.51255794284098,47.16816099185478,47.73931181978523,46768900
2015-12-15,48.50376892089844,49.11885360895633,48.40711232466824,48.90796618518664,39843000
2015-12-16,49.32096862792969,49.42641069887659,48.11715852284254,48.80254036385486,37503300
2015-12-17,48.94309997558594,49.900873507197964,48.793720730208925,49.52303602717132,41280900
2015-12-18,47.56356430053711,49.206716206754756,47.4756931532887,49.00461759599571,84684200
2015-12-21,48.17864990234375,48.635566469552415,47.65143306396655,48.22258380088979,37246300
2015-12-22,48.63555908203125,48.74978988245307,47.888672864372516,48.31923304938334,28322200
2015-12-23,49.04855728149414,49.10127997606459,48.71465358643183,48.94311524429517,27279800
2015-12-24,48.916748046875,49.1715693543082,48.705863990472224,49.08370155613065,9558500
2015-12-28,49.16279602050781,49.16279602050781,48.310464090162974,48.63557904580218,22458300
2015-12-29,49.69001388549805,49.95362071938476,49.2594568389364,49.4615555233143,27731400
2015-12-30,49.4791259765625,49.89210875570077,49.461551742054546,49.619716500683666,21704500
2015-12-31,48.74980163574219,49.373671765792395,48.697078941619196,49.241870058397765,27334100
2016-01-04,48.15230178833008,48.15230178833008,46.91334669491155,47.73053019822405,53778000
2016-01-05,48.37196350097656,48.6707187271208,47.92383233773114,48.266521465849735,34079700
2016-01-06,47.4932746887207,47.800818723487936,47.13301130943604,47.730521794875294,39518900
2016-01-07,45.841331481933594,47.00120728337285,45.75346367743362,46.3070402312207,56564900
2016-01-08,45.981929779052734,46.81668405835536,45.82376503410352,46.0170748930864,48754000
2016-01-11,45.955570220947266,46.43884993278124,45.21746913947526,46.140094653329655,36943800
2016-01-12,46.377342224121094,46.65852327189896,45.74468654259214,46.359767989642165,36095500
2016-01-13,45.37562561035156,47.5108460864153,45.07687038545543,47.27359899441468,66883600
2016-01-14,46.66730499267578,46.93969720596188,45.314119310356155,45.69195691453556,52381900
2016-01-15,44.804481506347656,45.66559878269596,44.2333306848791,45.08566252099436,71820700
2016-01-19,44.4266471862793,45.41078081057424,43.98730139929769,45.235041825393125,43564500
2016-01-20,44.62873840332031,45.14716647957802,43.14374774573137,43.916997140408,63273000
2016-01-21,44.35634231567383,45.32290488527187,44.198177592502184,44.81326225462062,40191200
2016-01-22,45.94677734375,45.981925806689404,45.04172285874079,45.17352791879261,37555800
2016-01-25,45.507442474365234,46.263117848214456,45.384426176658195,45.63924421393305,34707700
2016-01-26,45.841331481933594,46.07857857641377,45.296543719761644,45.50743114328021,28900800
2016-01-27,45.00658416748047,45.8677015206742,44.83084517965794,45.70074797386872,36775200
2016-01-28,45.74467468261719,45.8764763791239,45.03293345449113,45.56893573533329,62513800
2016-01-29,48.4071159362793,48.4071159362793,47.44934204608617,48.09078645299465,83611700
2016-02-01,48.07320785522461,48.40711154081059,47.888683457377816,48.222587142963796,44208500
2016-02-02,46.570648193359375,47.67779797744138,46.26310751776492,47.59871561058252,56313800
2016-02-03,45.832550048828125,46.91334022797877,45.041726331429025,46.790323950148284,57559800
2016-02-04,45.69196319580078,46.40370459843465,45.138386549307775,45.77983101501573,46987100
2016-02-05,44.07516860961914,45.69196121754855,43.5479550132705,45.63923851713677,62009000
2016-02-08,43.41615295410156,43.55674347969009,42.34414810152491,43.53916924499871,59290500
2016-02-09,43.30192184448242,44.14546834488932,42.765919421413635,43.07346349875176,46740500
2016-02-10,43.679752349853516,44.27726282007963,43.51280217656226,43.837917083262894,38237000
2016-02-11,43.66217803955078,44.03123020082232,42.6253218343744,42.77470112763301,48878600
2016-02-12,44.373924255371094,44.53208900602087,43.714905578311125,44.15425136301777,34243300
2016-02-16,45.21467590332031,45.21467590332031,44.36507622936696,45.04652702285319,37291200
2016-02-17,46.391727447509766,46.70147966719765,45.533279205310585,45.568680037733635,40789000
2016-02-18,46.188167572021484,46.860769736171434,46.1085174045829,46.312070458265865,27176000
2016-02-19,45.8607292175293,46.267828669045095,45.604078242265714,45.99348065328888,33559100
2016-02-22,46.59526443481445,46.905013171392135,46.26781191213745,46.26781191213745,25008300
2016-02-23,45.2943229675293,46.34747227991064,45.117322203630984,46.320923346928964,28895300
2016-02-24,45.45363235473633,45.57753190129679,44.42703177122322,44.86068018418484,33014500
2016-02-25,46.108516693115234,46.108516693115234,44.78986806765609,45.78106751025744,26939500
2016-02-26,45.4005126953125,46.62181400026941,45.22351196798412,46.551012358934834,35975900
2016-02-29,45.02882385253906,45.71027460433047,44.83412267316758,45.44477176845706,31654000
2016-03-01,46.533321380615234,46.54216989892959,45.064217515801154,45.10847023539851,33024500
2016-03-02,46.860774993896484,46.86962351304536,46.16162382082587,46.382873935645016,29289900
2016-03-03,46.32975387573242,46.87845636835281,45.82530408890953,46.87845636835281,24427800
2016-03-04,46.046573638916016,46.41827559398091,45.76337375696605,46.37402624542789,33034200
2016-03-07,45.16156005859375,45.84301063179163,44.7633126611733,45.63061246996844,38407800
2016-03-08,45.71027374267578,46.13507354565329,44.78102058665319,44.958021348562674,33835100
2016-03-09,46.76342010498047,46.772268623316045,45.896120139727884,45.922669070743126,28251600
2016-03-10,46.06425857543945,46.8519081934544,45.27660895742451,46.84305967712055,38387800
2016-03-11,46.96696472167969,46.96696472167969,46.356315742124316,46.90501497198602,32275700
2016-03-14,47.05546951293945,47.42717143540088,46.57757186407276,46.648370140345804,24083600
2016-03-15,47.427181243896484,47.427181243896484,46.674932100877406,46.68378062123829,21104800
2016-03-16,48.099769592285156,48.321019688617675,47.25902192702844,47.30327127109324,31691700
2016-03-17,48.37413024902344,48.67503057306091,47.79003001718708,47.97587932367837,28223900
2016-03-18,47.33866882324219,48.64846889783594,47.30326800003493,48.604216180822704,67625500
2016-03-21,47.66611862182617,47.72806837524563,46.843068039529605,47.12626787687807,23925700
2016-03-22,47.85197067260742,48.01127101240669,47.312119896177514,47.44487130467976,23124100
2016-03-23,47.76348876953125,48.002439363203216,47.55993901403508,47.88738832713677,20129000
2016-03-24,47.975868225097656,48.0820706979606,47.55106846167111,47.64841904045794,19950000
2016-03-28,47.38292694091797,48.046677306962174,47.19707764866774,47.97587564743317,17025100
2016-03-29,48.418365478515625,48.551116873578266,47.303266588820605,47.489115841101736,23924300
2016-03-30,48.71927261352539,49.24142299816336,48.586524575673586,48.613073508042206,23008300
2016-03-31,48.878578186035156,49.19717891255938,48.55112893977817,48.630779121409226,26360500
2016-04-01,49.17946243286133,49.21486325224698,48.2944622042678,48.719261908871744,24399200
2016-04-04,49.05556869506836,49.25911836639959,48.67501828205526,49.05556869506836,18928800
2016-04-05,48.28562927246094,48.94052776243569,48.197127195431214,48.843177165707516,19272300
2016-04-06,48.781219482421875,48.852021132554285,47.97586928021238,48.10862068620641,21188700
2016-04-07,48.19713592529297,48.59538690403861,47.993586175269556,48.55998606681464,19225100
2016-04-08,48.16170883178711,48.92280953712574,48.073210162983564,48.38295887980379,22167200
2016-04-11,48.06437683105469,48.80777736228692,48.05552493577314,48.223677186033655,21414200
2016-04-12,48.36527633666992,48.48032396538025,47.57762309390984,48.11747391296645,24944300
2016-04-13,48.984771728515625,49.06442190108267,48.577672346954586,48.781222037735105,20818000
2016-04-14,48.993614196777344,49.18831533137114,48.73696331499606,48.86971470240238,20877100
2016-04-15,49.25027084350586,49.48921796719416,48.77236984411244,48.940518695302686,28793800
2016-04-18,49.96711349487305,50.082164473093044,48.86086317816398,49.10866554479228,23786000
2016-04-19,49.905174255371094,50.24147536774527,49.2768247534155,50.11757584634656,29596800
2016-04-20,49.19717788696289,50.00252820621736,49.108679187443975,49.81667891162225,36195700
2016-04-21,49.36532211303711,49.76357297534913,49.04672142318749,49.38302252647416,38909100
2016-04-22,45.82530975341797,46.40056123981825,44.931461027542824,45.9403607258996,126834100
2016-04-25,46.11738586425781,46.135086282936484,45.692585943998694,45.82533402007423,33226900
2016-04-26,45.524417877197266,46.32976807991412,45.21466909769405,46.25011791146922,33532600
2016-04-27,45.0819206237793,45.57752207922723,44.73677099673878,45.55982166553173,43369300
2016-04-28,44.16151428222656,44.93146356240896,43.86061405907361,44.798712173132515,43134800
2016-04-29,44.13496398925781,44.471265048338495,43.674763428412724,43.674763428412724,48411700
2016-05-02,44.78986358642578,44.91376308235374,44.0553117519842,44.250012889018464,33114500
2016-05-03,44.05532455444336,44.61287582415142,43.89602419166963,44.550926058184864,26460200
2016-05-04,44.13496398925781,44.303116206802265,43.77211400151568,44.108415060596364,24257600
2016-05-05,44.19692611694336,44.51552685413387,44.01107681225195,44.13497634871289,25390700
2016-05-06,44.59517288208008,44.59517288208008,43.94912294788309,44.1792215832922,24787300
2016-05-09,44.31196212768555,44.77216266156302,44.25001238043358,44.683663987205364,17951600
2016-05-10,45.1527214050293,45.223519682432915,44.418169442915904,44.54207233638738,22891000
2016-05-11,45.17927932739258,45.82532935129974,45.135029973208944,45.25008099489385,24039100
2016-05-12,45.58638000488281,45.851882889093524,45.064229509149506,45.31203197601221,24102800
2016-05-13,45.205833435058594,45.93153367570514,45.170432599902796,45.5244308234324,22592300
2016-05-16,45.86956787109375,45.98461548112757,44.91376591199008,44.958015252465266,20032000
2016-05-17,45.0140380859375,46.101291763200216,44.88036152865566,46.09238135256377,27803500
2016-05-18,45.28139877319336,45.57548992393476,44.82688963165313,44.98730422282938,24907500
2016-05-19,44.844696044921875,45.11205245750692,44.399100890739724,44.97837595102501,23842400
2016-05-20,45.112060546875,45.64677686755015,44.91600095562044,44.98729442527068,23905800
2016-05-23,44.58625411987305,45.16552923317037,44.5416952803013,45.09423237015834,26118700
2016-05-24,45.97650909423828,46.08345098155716,44.91599382924129,45.18335024734913,34757900
2016-05-25,46.44883728027344,46.77858013755368,46.154746250367026,46.27059854113136,24040200
2016-05-26,46.24387741088867,46.32408469692048,45.771547504047035,46.27952584904107,24335200
2016-05-27,46.627071380615234,46.627071380615234,46.13691744645451,46.270593937796065,17721400
2016-05-31,47.23308563232422,47.23308563232422,46.413192192788834,46.57360331822826,37653100
2016-06-01,47.09940719604492,47.18852826808996,46.734019299713474,46.734019299713474,25324800
2016-06-02,46.76967239379883,47.00138380460782,46.19931107430227,46.91226272367297,22840800
2016-06-03,46.15476608276367,46.71621376282293,45.98543767798988,46.68056871937503,23368300
2016-06-06,46.45775604248047,46.65381561679055,46.24386885277128,46.332989931659085,18243300
2016-06-07,46.4310302734375,46.992481319937745,46.4310302734375,46.55579981681057,20866800
2016-06-08,46.37754821777344,46.734022330205484,46.22604408528315,46.35972400220861,21149400
2016-06-09,46.00325012207031,46.341903445295415,45.88739781118475,46.341903445295415,20305700
2016-06-10,45.878475189208984,46.38645337664845,45.48635269001991,45.495263096983265,25833200
2016-06-13,44.684288024902344,45.20118011084778,43.721804119503624,44.18522355529624,83217800
2016-06-14,44.40802001953125,44.64863843995898,44.17630860780002,44.47040307662313,42577100
2016-06-15,44.283241271972656,44.666453342557936,44.283241271972656,44.363448528597964,33757600
2016-06-16,44.90708923339844,44.978386105982764,44.122840633080834,44.13175444196487,31188600
2016-06-17,44.67537307739258,44.942729501750165,44.39910284577096,44.924905286843476,45710500
2016-06-20,44.621910095214844,45.29921680984925,44.58626165768206,45.12988843137959,35607900
2016-06-21,45.620033264160156,45.83392044620428,44.70210828205143,44.737756712329016,34097800
2016-06-22,45.441810607910156,45.86066788202056,45.40616216767282,45.522017898632974,28816800
2016-06-23,46.261714935302734,46.39539491701085,45.584411413718726,45.70026377160106,29028800
2016-06-24,44.40802001953125,45.39723852468314,44.13174976696606,44.390195803273336,133503000
2016-06-27,43.160362243652344,43.80202058157512,42.81279844381832,43.75745833062415,50216300
2016-06-28,44.06045913696289,44.0871971649443,43.37424201222351,43.59703964754323,38140700
2016-06-29,45.0407600402832,45.20117457146121,44.38127770103794,44.4793091811602,31304000
2016-06-30,45.60222244262695,45.718078175245836,45.00512635840353,45.201189382893574,28527800
2016-07-01,45.59329605102539,46.092363847694465,45.513088787268245,45.566561429646754,21400400
2016-07-05,45.60222244262695,45.700253954871975,45.219013603267435,45.299220895138596,24806400
2016-07-06,45.789371490478516,45.93196184274146,44.90709134861132,45.254655119775855,28167500
2016-07-07,45.789371490478516,45.99434490938011,45.51310119563437,45.82501652882763,19585200
2016-07-08,46.609249114990234,46.662721753532466,45.94085643150675,46.10127094751247,28391000
2016-07-11,46.867698669433594,47.08158584026272,46.760756783829656,46.787491405325326,22269200
2016-07-12,47.42024612426758,47.589574496579566,47.04594774265117,47.17962427910475,27317600
2016-07-13,47.68760299682617,47.99952171707838,47.393511894463714,47.73216524230651,25356800
2016-07-14,47.892578125,48.11537574608842,47.74998778348829,47.981695813586605,24545500
2016-07-15,47.8569221496582,48.1242785729168,47.42023738529278,48.079719735643934,32024400
2016-07-18,48.088645935058594,48.42729932886111,47.72325791003725,47.85693786537633,31433900
2016-07-19,47.31330871582031,48.035174319975674,47.170718356932845,47.865845931556464,53336500
2016-07-20,49.82645034790039,50.655257612358255,49.48779707649514,50.04033751921456,89893300
2016-07-21,49.72842788696289,50.11164006365955,49.692779452009276,49.888842444632274,32776700
2016-07-22,50.414634704589844,50.468107346141174,49.71059355579262,49.9779533639281,32157200
2016-07-25,50.55723571777344,50.56614952639613,50.138375102676164,50.325527687911865,25610600
2016-07-26,50.58396530151367,51.05629852239294,50.36116770286433,50.370081510598375,28079000
2016-07-27,50.075992584228516,50.619619328967744,50.00469911258278,50.450294359139924,32327500
2016-07-28,50.09381103515625,50.23640136165441,49.657129647590075,49.906661869056464,37550400
2016-07-29,50.51267623901367,50.58396970899018,49.95122528960301,50.13837447286594,30558700
2016-08-01,50.42355728149414,50.57505802614167,50.03143130782427,50.44137809882298,26003400
2016-08-02,50.42355728149414,50.70873795346036,50.182935452093574,50.66417571127295,35122000
2016-08-03,50.7711296081543,50.89589574830878,50.34335852778649,50.512683518050096,22075600
2016-08-04,51.14542007446289,51.261275786426566,50.503761853890936,50.61961756585461,26587700
2016-08-05,51.653404235839844,51.87620187667727,51.198898544365264,51.37713733695965,29335200
2016-08-08,51.74251937866211,51.76925400460752,51.492983737891656,51.74251937866211,19473500
2016-08-09,51.86729049682617,52.134646980906396,51.70687592645361,51.84055246868265,16920700
2016-08-10,51.706871032714844,51.97422749149141,51.52863226032319,51.831637153502456,15756900
2016-08-11,51.956398010253906,52.09007792590913,51.71577620184739,51.71577620184739,18162300
2016-08-12,51.63557434082031,51.85837195716776,51.350393663865326,51.715781618690265,21655200
2016-08-15,51.79598617553711,52.13463948648871,51.65339584455038,51.69795468555468,19283900
2016-08-16,51.509029388427734,51.67044375526085,51.35658438686899,51.66147781079704,20523500
2016-08-17,51.616641998291016,51.72425043747614,51.32071451451868,51.59870668829173,18856400
2016-08-18,51.652496337890625,51.742172865560875,51.35657234860317,51.49108200889392,14214300
2016-08-19,51.670433044433594,51.76907551714062,51.293801880435694,51.500052768455,17271000
2016-08-22,51.71527862548828,51.78701986209145,51.347613339923164,51.65250675386573,15221900
2016-08-23,51.91256332397461,52.172620174035934,51.87669270586744,51.921532688906616,18732400
2016-08-24,51.966373443603516,52.04708063045061,51.760122504063325,51.831860325254794,18151500
2016-08-25,52.163658142089844,52.271270011539045,51.8139281184072,51.90360467628153,18552600
2016-08-26,52.038116455078125,52.63893744393475,51.73322298778022,52.2623027274792,20971200
2016-08-29,52.10087585449219,52.54924829186582,52.10087585449219,52.172617086460875,16417200
2016-08-30,51.91256332397461,52.18158611815751,51.66147583884529,51.99327050431052,16930200
2016-08-31,51.52696228027344,51.83185568989442,51.383483229911235,51.6973460043857,20860300
2016-09-01,51.64353942871094,51.849790347214075,51.12342573967752,51.12342573967752,26075400
2016-09-02,51.71527862548828,52.18158640097752,51.491092392319054,51.71527862548828,18900500
2016-09-06,51.661476135253906,51.83185644102487,51.30277679374504,51.81392113186838,16278400
