Date,Close,High,Low,Open,Volume,rolling_mean_3,rolling_std_3,rolling_return_3,zscore_5,rsi,macd,macd_signal,macd_diff,macd_zscore,bb_upper,bb_middle,bb_lower,ema_12,ema_26,sma_20,sma_50,stoch_k,stoch_d,atr,vwap,ichimoku_a,ichimoku_b,ichimoku_base_line,kc_upper,kc_middle,kc_lower,cmf,donchian_upper,donchian_lower,donchian_middle,cci,obv,williams_r,supertrend,supertrend_direction,hma,dpo,rsi_overbought,rsi_oversold,macd_cross,price_breaks_bb_upper,price_breaks_bb_lower,price_above_ema12,price_above_ema26,price_above_sma20,stoch_overbought,stoch_oversold,atr_high_volatility,price_above_vwap,ichimoku_bullish,ichimoku_bearish,kc_bullish,kc_bearish,cmf_bullish,cmf_bearish,donchian_bullish,donchian_bearish,cci_bullish,cci_bearish,obv_bullish,williams_r_overbought,williams_r_oversold,supertrend_bullish,hma_bullish,hma_bearish,dpo_bullish,dpo_bearish
2015-08-18,41.257659912109375,41.39730914474301,40.76015931275828,40.882351975125175,23574100,41.01388041178385,0.25262255232785674,0.018226391824399668,1.3637590446352306,59.88691935702557,0.3070288399988925,0.2718112365377804,0.035217603461112135,0.9068594316071864,41.611271155926914,40.43034057617187,39.24940999641683,40.70900542854012,40.401976588541224,40.43034057617187,39.88342170715332,69.32304182705903,65.25653374014439,0.7813807835549808,40.70280661613044,40.46711297797243,39.76911014857592,40.40641868985033,41.22418641257281,40.40284333499647,39.581500257420124,0.06822721976360514,41.975851774223266,38.83698560547738,40.40641868985033,107.18239538675752,-115594100,-30.676958172940967,39.15827393731937,1,40.67945071629115,-0.3283735002790209,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
2015-08-19,40.68161392211914,41.091835075373595,40.411042027280956,40.82998980252976,31485500,40.98999913533529,0.2901742673611821,-0.0017579902392742541,-0.5673468170649643,52.96194405627268,0.2821008855266385,0.27386916633555203,0.00823171919108645,0.5713843282562332,41.592370194825875,40.4900562286377,39.38774226244952,40.70479135062919,40.422690465102555,40.4900562286377,39.90540023803711,44.717724400309244,59.81250187435388,0.7860405765030835,40.72438032642299,40.4612134960527,39.76911014857592,40.40641868985033,41.23009182690365,40.449712402874304,39.66933297884496,0.1216926236811166,41.975851774223266,38.83698560547738,40.40641868985033,42.79403572931604,-147079600,-55.282275599690756,39.15827393731937,1,40.7043757665725,-0.22662680489676035,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
2015-08-20,39.85243225097656,40.559408268500746,39.85243225097656,40.21028356934068,36238200,40.597235361735024,0.7064035680774611,-0.02871729324342842,-1.6154548148238235,44.9114811564782,0.19321006554383047,0.2577373461772077,-0.06452728063337726,-0.4241584577432213,41.59918330274401,40.4836009979248,39.3680186931056,40.573659181451866,40.380449115908036,40.4836009979248,39.89414688110352,9.29993037443317,41.11356553393381,0.7891220832630473,40.6701088774038,40.4612134960527,39.76911014857592,40.40641868985033,41.234639565840205,40.46790199238181,39.70116441892342,0.014188292401555154,41.975851774223266,38.83698560547738,40.40641868985033,-61.464417635983565,-183317800,-90.70006962556683,39.15827393731937,1,40.69055620829264,0.33072689601353034,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
2015-08-21,37.59186935424805,39.695338127166586,37.59186935424805,39.53823229935517,70053100,39.37530517578125,1.5991773066441242,-0.08885115068742411,-1.6704107519725981,31.053078385695315,-0.05896536712239708,0.19439680351728678,-0.25336217063968386,-2.549917268456986,42.0395128257595,40.37148742675781,38.70346202775612,40.11492228495897,40.17388765208137,40.37148742675781,39.84063034057617,0.0,18.00588492491413,0.8942249985105807,40.27734466846589,39.63922490686559,39.76911014857592,39.78386056423565,41.23674448422637,40.387377847457444,39.53801121068853,-0.07473001827116241,41.975851774223266,37.59186935424805,39.78386056423565,-273.8184372274788,-253370900,-100.0,41.452051885227846,0,40.42562984284901,-0.2529640197753906,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1
2015-08-24,36.3786506652832,37.26018559432725,34.66794717497033,35.3050968423981,88753700,37.94098409016927,1.7630089195473677,-0.1057716949252192,-1.3303302892304334,26.35311074153175,-0.35264771984530086,0.08498789884476925,-0.4376356186900701,-3.2978467264015823,42.604237848180226,40.22429180145264,37.84434575472505,39.540111266547314,39.892758986392614,40.22429180145264,39.77099998474121,23.408946669716425,10.902959014716528,1.039203368565376,39.438313627597175,38.17726381722673,38.3218994745968,38.3218994745968,41.16429906235347,40.218269879494514,39.27224069663556,0.01608723509551443,41.975851774223266,34.66794717497033,38.3218994745968,-371.5752470454681,-342124600,-76.59105333028357,39.36884636850058,0,39.91652325221471,0.37910134451730215,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
2015-08-25,35.32257080078125,37.740251412006444,35.25274450336627,37.15546782440991,70616600,36.4310302734375,1.135555678381481,-0.11366587167548126,-1.1651318348002342,23.0786290324517,-0.6629676410004919,-0.06460320912428297,-0.5983644318762089,-3.252692048789805,43.20976030620186,40.02472610473633,36.839691903270804,38.89125888719869,39.55422652819918,40.02472610473633,39.68874580383301,9.693876992486828,11.034274554067744,1.1426536214278615,38.874107654752045,38.17726381722673,38.3218994745968,38.3218994745968,41.095001212159595,40.061447965214185,39.02789471826878,-0.0926227593708856,41.975851774223266,34.66794717497033,38.3218994745968,-270.13211225077976,-412741200,-90.30612300751316,39.36884636850058,0,39.05329940432594,0.7942589351109106,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0
2015-08-26,37.27765655517578,37.39112261167044,35.8375242837467,36.666689835705526,63408000,36.32629267374674,0.9785939383714841,-0.008358530833124322,-0.0041417625858168805,38.350548665489065,-0.7425793408028483,-0.20019843545999605,-0.5423809053428522,-2.661538585692789,43.28310611515381,39.881727409362796,36.480348703571785,38.64301237457978,39.38559171538263,39.881727409362796,39.63952369689942,38.780933347438996,23.961252336547414,1.208789206389385,38.55017936528243,38.17726381722673,38.3218994745968,38.3218994745968,40.949476299525394,39.90414205114398,38.858807802762556,-0.03582487474651033,41.975851774223266,34.66794717497033,38.3218994745968,-166.58757497043362,-349333200,-61.21906665256101,39.36884636850058,0,38.11581257411411,1.2530956268310547,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0
2015-08-27,38.3162956237793,38.3599353841799,37.46967028810641,37.731512180010306,50943200,36.972174326578774,1.520061387888701,0.05326324432217655,1.1569105693020476,44.63887468895318,-0.7136363384140694,-0.3028860160508107,-0.41075032236325865,-2.116444219733672,43.212872333774136,39.765081596374515,36.31729085897489,38.59274825907202,39.30638459748609,39.765081596374515,39.60864624023438,54.21536937969483,34.23005990654021,1.1997527508618657,38.44548878822372,38.17726381722673,38.3218994745968,38.3218994745968,40.806443584971376,39.780327299499575,38.754211014027774,0.010770345709616996,41.975851774223266,34.66794717497033,38.3218994745968,-85.40759403031909,-298390000,-45.78463062030518,39.36884636850058,0,37.2298777444022,1.6885269709995825,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2015-08-28,38.34247970581055,38.53449865143913,37.87116229172241,37.87989224170574,28246700,37.97881062825521,0.6073583597719449,0.08549516177804661,0.9366219104919965,44.79176047637432,-0.680738830415649,-0.37845657892377843,-0.30228225149187055,-1.7478420558455838,43.14176367180424,39.65754871368408,36.17333375556392,38.5542454047241,39.23498423513975,39.65754871368408,39.56528663635254,54.60447137998646,49.20025803570676,1.1614372943514977,38.33798547358305,38.17726381722673,38.3218994745968,38.3218994745968,40.6829119725458,39.66134726916953,38.63978256579326,0.04955678786500446,41.975851774223266,34.66794717497033,38.3218994745968,-65.66910109888728,-270143300,-45.39552862001355,39.36884636850058,0,36.56131281171526,2.108100618634907,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2015-08-31,37.98462677001953,38.34247812608347,37.61804546433195,38.01953990951363,34441700,38.21446736653646,0.1994778844719538,0.018964985467832207,0.42404922225499114,43.04227888477804,-0.6757533950336523,-0.43791594214575325,-0.23783745288789904,-1.526516099175263,43.05699231415118,39.52735424041748,35.99771616668378,38.46661176861571,39.14236516364936,39.52735424041748,39.525521774291995,49.28668735531311,52.70217603833146,1.1302227905748619,38.223176385793,38.100895299884385,38.3218994745968,38.3218994745968,40.567405458011216,39.53346408235483,38.49952270669844,0.039517152737123876,41.975851774223266,34.66794717497033,38.3218994745968,-68.42549394322934,-304585000,-50.7133126446869,39.36884636850058,0,36.05112856910342,1.6932716369628906,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2015-09-01,36.5008544921875,37.1729174972771,36.361205252785794,36.806336162909815,49688900,37.609320322672524,0.9764922190822685,-0.04738039265113936,-1.5004474870975597,36.650289989384895,-0.782510134261905,-0.5068347805689837,-0.2756753536929213,-1.553834239984693,42.96466137306377,39.29132232666016,35.617983280256546,38.164187572242135,38.94669770650404,39.29132232666016,39.45382698059082,27.237460630745144,43.70953978868156,1.1654512710504956,37.99673427143842,37.967788598166166,38.3218994745968,38.3218994745968,40.34614917936461,39.316277309714074,38.28640544006355,-0.032834952079088854,41.975851774223266,34.66794717497033,38.3218994745968,-108.31529313412582,-354273900,-72.76253936925485,39.36884636850058,0,35.76039287022182,1.1517298562186085,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
2015-09-02,37.84497833251953,37.862434902631435,36.55322210974169,36.97216980392637,37671500,37.44348653157552,0.8193239852370168,-0.012975200798388209,0.06236259552069232,44.66676641859671,-0.7500104055480108,-0.5554699055647891,-0.19454049998322165,-1.3262188815326905,42.72954596812971,39.12076282501221,35.5119796818947,38.11507845843866,38.86508886398667,39.12076282501221,39.41456413269043,47.211476687091064,41.2452082243831,1.1794604952928842,37.86985133775033,37.75177106283263,38.3218994745968,38.3218994745968,40.17067694875015,39.11306283061774,38.05544871248533,0.04607582967790994,41.420907072421905,34.66794717497033,38.04442712369612,-69.2228776604119,-316602400,-52.78852331290894,39.36884636850058,0,35.83154024396624,-0.9178213391985182,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
2015-09-03,37.96717834472656,38.38612612002481,37.77515936581867,37.88862542876433,28285200,37.437670389811196,0.8136038534054688,-0.00045935492267989986,0.3365192479370838,45.34393053128291,-0.706252378880464,-0.5856264002279241,-0.12062597865253988,-1.1139329707379633,42.588137989166455,38.9979341506958,35.40773031222514,38.09232459479065,38.79857697367111,38.9979341506958,39.38242752075195,49.02739939649406,41.15877890477675,1.1388537995009738,37.78369678676549,37.461561193900764,38.3218994745968,38.3218994745968,40.007319952938076,38.98158794374573,37.95585593455338,0.05350502270869798,41.39730914474301,34.66794717497033,38.03262815985667,-38.97186202314274,-288317200,-50.972600603505946,39.36884636850058,0,36.345037460327156,-1.9320343562534887,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
2015-09-04,37.19037628173828,37.56568425924778,36.83252487638047,37.364938673754445,37138800,37.667510986328125,0.4177036694702193,0.01889056569068437,-0.4760116176801012,41.83875001566405,-0.7258876806313879,-0.6136786563086168,-0.11220902432277102,-1.0439361617872958,42.43155200902914,38.83106231689453,35.23057262475992,37.95356331585951,38.6794509964909,38.83106231689453,39.33458129882813,37.48392667980021,44.574267587795106,1.1385537758470539,37.65065550884429,37.60776052599975,38.3218994745968,38.3218994745968,39.86121141176805,38.821365807130874,37.7815202024937,0.030878945078061056,41.39730914474301,34.66794717497033,38.03262815985667,-67.3708886413554,-325456000,-62.516073320199794,39.36884636850058,0,36.949685323806044,-2.713803700038362,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2015-09-08,38.30756378173828,38.40357324757725,37.70532712715769,37.79260664364758,32469800,37.82170613606771,0.5726243097862105,0.01222316591528494,1.0375840912154222,48.057645250067246,-0.6438788694034088,-0.6197186989275753,-0.02416017047583352,-0.7895641508930903,42.15400128810728,38.69447040557861,35.234939523049945,38.008024925994704,38.65190379539811,38.69447040557861,39.31584228515625,56.65753610892668,47.72295406174032,1.1438854322750476,37.550010817025175,37.753955471094855,38.3218994745968,38.3218994745968,39.72768319944366,38.68110580103397,37.634528402624284,0.04515901513879453,41.39730914474301,34.66794717497033,38.03262815985667,-23.971677610608655,-292986200,-43.34246389107333,39.36884636850058,0,37.42042114621117,-0.5479967934744678,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
2015-09-09,37.59186935424805,38.75270648979896,37.45222009947133,38.586870710719765,33469500,37.69660313924154,0.5659097559049211,-0.009885090408111474,-0.4504555880543773,44.756094748274926,-0.6293817338034629,-0.6216513059027527,-0.007730427900710102,-0.6803639298852548,41.97702432222796,38.561980628967284,35.146936935706606,37.94400099187983,38.573382725683295,38.561980628967284,39.2982234954834,49.629830917300986,47.92376456867595,1.155071214993089,37.41806558045493,37.93942767294459,38.3218994745968,38.3218994745968,39.63185992900707,38.56534678569004,37.49883364237301,0.013244544805355647,41.39730914474301,34.66794717497033,38.03262815985667,-29.462313183116144,-326455700,-50.37016908269902,39.36884636850058,0,37.575033006213964,0.7113383156912647,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2015-09-10,37.78387451171875,38.22027868950391,37.31255720063086,37.63549535993198,31366600,37.89443588256836,0.37043554220438857,0.015958381961085344,0.03765026325548108,45.83125736241554,-0.5955344869818688,-0.616427942118576,0.02089345513670715,-0.5337858149736563,41.7316586546899,38.42478370666504,35.117908758640176,37.919366148778124,38.51490063575999,38.42478370666504,39.28825981140137,61.979013893622145,56.08879363994993,1.1374033774130858,37.28761499039404,37.93942767294459,38.3218994745968,38.3218994745968,39.50044805546434,38.440140830250385,37.37983360503644,-0.012429946204510685,41.39730914474301,34.66794717497033,38.03262815985667,-33.314945950795234,-295089100,-38.020986106377855,39.36884636850058,0,37.676652545020694,0.8852765219552197,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2015-09-11,37.94970703125,38.04571648341307,37.478389718540214,37.652952056154916,27132500,37.775150299072266,0.17907829205482018,-0.009341673423222896,0.44581557314698955,46.79439565814803,-0.5490004659826013,-0.6029424468913811,0.053941980908779774,-0.35722700631121446,41.464477676220895,38.296311950683595,35.128146225146295,37.92403397685072,38.473034442833324,38.296311950683595,39.27641067504883,80.3415722528893,63.98347235460414,1.0966836193744978,37.19657964408327,37.80069149749424,38.3218994745968,38.04442712369612,39.36576267143646,38.30353523157914,37.241307791721816,0.015491565126858595,41.39730914474301,34.66794717497033,38.03262815985667,-26.759113055905303,-267956600,-19.658427747110697,39.36884636850058,0,37.83832931518555,0.5018637520926319,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0
2015-09-14,37.565673828125,37.91479518571366,37.40856805188518,37.90606856681134,23656000,37.76641845703125,0.19261077503493607,-0.0006968402096791948,-0.9003564524362642,44.80750303093918,-0.536920899169985,-0.5897381373471019,0.05281723817711692,-0.2518957661665425,41.10932523052272,38.1369327545166,35.16454027851048,37.868901646277536,38.40582254544752,38.1369327545166,39.257747650146484,66.08441273718417,69.46833296123187,1.0570018593738062,37.39231959625826,37.79479201557452,38.3218994745968,38.03262815985667,39.215241139702115,38.15284788427673,37.09045462885134,-0.012658322609270306,41.39730914474301,34.66794717497033,38.03262815985667,-33.43527747785621,-291612600,-33.915587262815826,39.36884636850058,0,37.94306455339704,-1.0666958945138134,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2015-09-15,38.3861083984375,38.65668016839365,37.60058293096708,37.696589046597246,28882200,37.9671630859375,0.41049574470987027,0.01593891294901395,1.583799062859116,49.719313645309796,-0.45589032242098426,-0.5629685743618784,0.10707825194089415,0.05067965195670859,40.669807955986904,38.00470199584961,35.33959603571231,37.94847191584061,38.40436223826159,38.00470199584961,39.25566680908203,87.42452219280291,77.95016906095879,1.059430750866295,37.61851888422279,37.8427962298135,38.3218994745968,38.03262815985667,39.098040571725114,38.02099448401585,36.943948396306595,-0.01348508177987102,41.39730914474301,34.66794717497033,38.03262815985667,14.735265253011367,-262730400,-12.575477807197096,39.36884636850058,0,37.98462440854027,0.05860383169991934,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0
2015-09-16,38.6654167175293,38.73524299719449,38.26392559795524,38.37739163766105,23372200,38.20573298136393,0.5716293152141373,0.018859425863022805,1.3267971671459666,51.308019914542164,-0.3649284909958297,-0.5233605576886687,0.15843206669283905,0.4624940795415868,40.112622914905884,37.87508983612061,35.63755675733533,38.0587711161004,38.42369960709623,37.87508983612061,39.26073280334472,96.3500009567763,83.28631196225444,1.017422654321506,37.771782816924876,37.91262192147319,38.3218994745968,38.03262815985667,38.96057323247232,37.89181876640033,36.82306430032834,-0.009612356146451792,41.091835075373595,34.66794717497033,37.879891125171966,59.23545415456056,-239358200,-3.649999043223699,39.36884636850058,0,38.00415638514928,0.0816781180245556,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0
2015-09-17,38.62178039550781,39.2763868428893,38.47340453226162,38.656693538448295,32768200,38.55776850382487,0.1502545373228445,0.028113606379452705,0.8155254612427884,51.0367047999153,-0.29298432977275723,-0.47728531210548647,0.18430098233272924,0.9627598284566572,39.6430121092603,37.77209815979004,35.901184210319784,38.14538792831693,38.438372258089686,37.77209815979004,39.26596656799316,77.5449169408947,87.10648003015797,1.0021054869148043,37.814758914674165,38.04354200974578,38.3218994745968,38.03262815985667,38.86980070803049,37.79493677883174,36.720072849633006,-0.026734500276027525,40.559408268500746,34.66794717497033,37.61367772173554,100.26112577934596,-272126400,-22.455083059105306,39.36884636850058,0,38.101203191848036,-0.7169442858014818,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
