Date,Close
2023-05-17,171.20233154296875
2023-05-18,173.54200744628906
2023-05-19,173.65106201171875
2023-05-22,172.69932556152344
2023-05-23,170.0820770263672
2023-05-24,170.35964965820312
2023-05-25,171.499755859375
2023-05-26,173.91871643066406
2023-05-30,175.77261352539062
2023-05-31,175.72303771972656
2023-06-01,178.53855895996094
2023-06-02,179.3911590576172
2023-06-05,178.03297424316406
2023-06-06,177.66615295410156
2023-06-07,176.2881317138672
2023-06-08,179.0144500732422
2023-06-09,179.40110778808594
2023-06-12,182.20669555664062
2023-06-13,181.73085021972656
2023-06-14,182.36532592773438
2023-06-15,184.40757751464844
2023-06-16,183.32696533203125
2023-06-20,183.4161834716797
2023-06-21,182.37527465820312
2023-06-22,185.38906860351562
2023-06-23,185.07180786132812
2023-06-26,183.67398071289062
2023-06-27,186.43991088867188
2023-06-28,187.6196746826172
2023-06-29,187.9567413330078
2023-06-30,192.29904174804688
2023-07-03,190.8020477294922
2023-07-05,189.6817626953125
2023-07-06,190.15762329101562
2023-07-07,189.037353515625
2023-07-10,186.98519897460938
2023-07-11,186.4597625732422
2023-07-12,188.1352081298828
2023-07-13,188.89854431152344
2023-07-14,189.04725646972656
2023-07-17,192.31883239746094
2023-07-18,192.0610809326172
2023-07-19,193.41928100585938
2023-07-20,191.4662628173828
2023-07-21,190.28651428222656
2023-07-24,191.08950805664062
2023-07-25,191.95204162597656
2023-07-26,192.824462890625
2023-07-27,191.55545043945312
2023-07-28,194.14300537109375
2023-07-31,194.75765991210938
2023-08-01,193.9248809814453
2023-08-02,190.9209747314453
2023-08-03,189.52313232421875
2023-08-04,180.4222412109375
2023-08-07,177.30926513671875
2023-08-08,178.25106811523438
2023-08-09,176.6549530029297
2023-08-10,176.4368438720703
2023-08-11,176.4964141845703
2023-08-14,178.15426635742188
2023-08-15,176.1588897705078
2023-08-16,175.28530883789062
2023-08-17,172.7340087890625
2023-08-18,173.22042846679688
2023-08-21,174.5605926513672
2023-08-22,175.94046020507812
2023-08-23,179.80218505859375
2023-08-24,175.09666442871094
2023-08-25,177.31045532226562
2023-08-28,178.8789520263672
2023-08-29,182.78036499023438
2023-08-30,186.28466796875
2023-08-31,186.50308227539062
2023-09-01,188.08152770996094
2023-09-05,188.3197479248047
2023-09-06,181.57916259765625
2023-09-07,176.26809692382812
2023-09-08,176.88357543945312
2023-09-11,178.0549774169922
2023-09-12,175.0172576904297
2023-09-13,172.9424591064453
2023-09-14,174.46133422851562
2023-09-15,173.7366180419922
2023-09-18,176.67510986328125
2023-09-19,177.76710510253906
2023-09-20,174.213134765625
2023-09-21,172.6645050048828
2023-09-22,173.5182342529297
2023-09-25,174.79885864257812
2023-09-26,170.70883178710938
2023-09-27,169.18994140625
2023-09-28,169.4480743408203
2023-09-29,169.9642791748047
2023-10-02,172.48580932617188
2023-10-03,171.14561462402344
2023-10-04,172.39646911621094
2023-10-05,173.63735961914062
2023-10-06,176.1986083984375
2023-10-09,177.6876983642578
2023-10-10,177.09205627441406
2023-10-11,178.49179077148438
2023-10-12,179.39517211914062
2023-10-13,177.5487060546875
2023-10-16,177.41964721679688
2023-10-17,175.86106872558594
2023-10-18,174.5605926513672
2023-10-19,174.18336486816406
2023-10-20,171.6221466064453
2023-10-23,171.7412567138672
2023-10-24,172.17807006835938
2023-10-25,169.85511779785156
2023-10-26,165.67572021484375
2023-10-27,166.9960479736328
2023-10-30,169.0509796142578
2023-10-31,169.52749633789062
2023-11-01,172.70420837402344
2023-11-02,176.27801513671875
2023-11-03,175.36471557617188
2023-11-06,177.92593383789062
2023-11-07,180.49708557128906
2023-11-08,181.55931091308594
2023-11-09,181.08279418945312
2023-11-10,185.2875518798828
2023-11-13,183.69711303710938
2023-11-14,186.3213348388672
2023-11-15,186.88792419433594
2023-11-16,188.57781982421875
2023-11-17,188.5579071044922
2023-11-20,190.30740356445312
2023-11-21,189.50225830078125
2023-11-22,190.16824340820312
2023-11-24,188.83624267578125
2023-11-27,188.65731811523438
2023-11-28,189.263671875
2023-11-29,188.2398223876953
2023-11-30,188.81637573242188
2023-12-01,190.0986785888672
2023-12-04,188.29946899414062
2023-12-05,192.26565551757812
2023-12-06,191.1722412109375
2023-12-07,193.110595703125
2023-12-08,194.54197692871094
2023-12-11,192.02708435058594
2023-12-12,193.5479736328125
2023-12-13,196.77854919433594
2023-12-14,196.92767333984375
2023-12-15,196.39089965820312
2023-12-18,194.7209014892578
2023-12-19,195.7646484375
2023-12-20,193.66725158691406
2023-12-21,193.5181121826172
2023-12-22,192.44459533691406
2023-12-26,191.8978729248047
2023-12-27,191.9972686767578
2023-12-28,192.42469787597656
2023-12-29,191.38096618652344
2024-01-02,184.53208923339844
2024-01-03,183.15040588378906
2024-01-04,180.82435607910156
2024-01-05,180.09869384765625
2024-01-08,184.4525604248047
2024-01-09,184.03506469726562
2024-01-10,185.07879638671875
2024-01-11,184.4823760986328
2024-01-12,184.81039428710938
2024-01-16,182.53407287597656
2024-01-17,181.58975219726562
2024-01-18,187.50424194335938
2024-01-19,190.416748046875
2024-01-22,192.73284912109375
2024-01-23,194.01513671875
2024-01-24,193.33920288085938
2024-01-25,193.01116943359375
2024-01-26,191.27162170410156
2024-01-29,190.5857391357422
2024-01-30,186.9177703857422
2024-01-31,183.2994842529297
2024-02-01,185.74481201171875
2024-02-02,184.7408447265625
2024-02-05,186.5598907470703
2024-02-06,188.1702423095703
2024-02-07,188.2795867919922
2024-02-08,187.19610595703125
2024-02-09,187.9624786376953
2024-02-12,186.27044677734375
2024-02-13,184.1703643798828
2024-02-14,183.2845458984375
2024-02-15,182.9959259033203
2024-02-16,181.4532012939453
2024-02-20,180.7067108154297
2024-02-21,181.4631805419922
2024-02-22,183.50352478027344
2024-02-23,181.66221618652344
2024-02-26,180.30862426757812
2024-02-27,181.77169799804688
2024-02-28,180.56739807128906
2024-02-29,179.90054321289062
2024-03-01,178.81565856933594
2024-03-04,174.27708435058594
2024-03-05,169.3204803466797
2024-03-06,168.32518005371094
2024-03-07,168.2057647705078
2024-03-08,169.92762756347656
2024-03-11,171.93814086914062
2024-03-12,172.41586303710938
2024-03-13,170.3257598876953
2024-03-14,172.18695068359375
2024-03-15,171.80873107910156
2024-03-18,172.90357971191406
2024-03-19,175.2524871826172
2024-03-20,177.83030700683594
2024-03-21,170.5646209716797
2024-03-22,171.47035217285156
2024-03-25,170.0470733642578
2024-03-26,168.9124298095703
2024-03-27,172.49551391601562
2024-03-28,170.67408752441406
2024-04-01,169.23092651367188
2024-04-02,168.0465087890625
2024-04-03,168.85269165039062
2024-04-04,168.02662658691406
2024-04-05,168.78302001953125
2024-04-08,167.65834045410156
2024-04-09,168.8726043701172
2024-04-10,166.99148559570312
2024-04-11,174.21737670898438
2024-04-12,175.72027587890625
2024-04-15,171.87841796875
2024-04-16,168.583984375
2024-04-17,167.21046447753906
2024-04-18,166.25494384765625
2024-04-19,164.2245635986328
2024-04-22,165.06060791015625
2024-04-23,166.11561584472656
2024-04-24,168.22567749023438
2024-04-25,169.09158325195312
2024-04-26,168.50433349609375
2024-04-29,172.68460083007812
2024-04-30,169.5294952392578
2024-05-01,168.50433349609375
2024-05-02,172.21682739257812
2024-05-03,182.5181884765625
2024-05-06,180.8560333251953
2024-05-07,181.54278564453125
2024-05-08,181.8811798095703
2024-05-09,183.70260620117188
2024-05-10,182.4368438720703
2024-05-13,185.656005859375
2024-05-14,186.8021697998047
2024-05-15,189.08450317382812
2024-05-16,189.2041015625
2024-05-17,189.23399353027344
2024-05-20,190.40008544921875
2024-05-21,191.70570373535156
2024-05-22,190.2605438232422
2024-05-23,186.25401306152344
2024-05-24,189.3436279296875
2024-05-28,189.3535919189453
2024-05-29,189.652587890625
2024-05-30,190.6492462158203
2024-05-31,191.60601806640625
2024-06-03,193.38006591796875
2024-06-04,193.69898986816406
2024-06-05,195.21389770507812
2024-06-06,193.8285675048828
2024-06-07,196.23046875
2024-06-10,192.4730987548828
2024-06-11,206.45611572265625
2024-06-12,212.35630798339844
2024-06-13,213.52236938476562
2024-06-14,211.77822875976562
2024-06-17,215.94422912597656
2024-06-18,213.5721893310547
2024-06-20,208.97763061523438
2024-06-21,206.79498291015625
2024-06-24,207.44281005859375
2024-06-25,208.36968994140625
2024-06-26,212.5356903076172
2024-06-27,213.3828582763672
2024-06-28,209.9144744873047
2024-07-01,216.02395629882812
2024-07-02,219.53216552734375
2024-07-03,220.80789184570312
2024-07-05,225.5818328857422
2024-07-08,227.056884765625
2024-07-09,227.9139862060547
2024-07-10,232.19960021972656
2024-07-11,226.80772399902344
2024-07-12,229.76776123046875
2024-07-15,233.61483764648438
2024-07-16,234.03343200683594
2024-07-17,228.1133270263672
2024-07-18,223.4290771484375
2024-07-19,223.55862426757812
2024-07-22,223.20980834960938
2024-07-23,224.25628662109375
2024-07-24,217.80796813964844
2024-07-25,216.76148986816406
2024-07-26,217.2299041748047
2024-07-29,217.50897216796875
2024-07-30,218.0670928955078
2024-07-31,221.3361053466797
2024-08-01,217.62857055664062
2024-08-02,219.12355041503906
2024-08-05,208.5690155029297
2024-08-06,206.53585815429688
2024-08-07,209.1171875
2024-08-08,212.59547424316406
2024-08-09,215.51568603515625
2024-08-12,217.0522918701172
2024-08-13,220.78407287597656
2024-08-14,221.23309326171875
2024-08-15,224.22650146484375
2024-08-16,225.5535888671875
2024-08-19,225.39393615722656
2024-08-20,226.0125732421875
2024-08-21,225.90280151367188
2024-08-22,224.03692626953125
2024-08-23,226.3418426513672
2024-08-26,226.68109130859375
2024-08-27,227.5292205810547
2024-08-28,225.99261474609375
2024-08-29,229.28536987304688
2024-08-30,228.49710083007812
2024-09-03,222.28077697753906
2024-09-04,220.36500549316406
2024-09-05,221.89163208007812
2024-09-06,220.3350830078125
2024-09-09,220.42486572265625
2024-09-10,219.6266326904297
2024-09-11,222.1710205078125
2024-09-12,222.28077697753906
2024-09-13,222.01138305664062
2024-09-16,215.84495544433594
2024-09-17,216.31390380859375
2024-09-18,220.20535278320312
2024-09-19,228.3673858642578
2024-09-20,227.6988525390625
2024-09-23,225.97265625
2024-09-24,226.8706817626953
2024-09-25,225.8728790283203
2024-09-26,227.02035522460938
2024-09-27,227.2897491455078
